,spores,techs,locs,carriers,unit,flow_out_sum
40529,164,open_field_pv,PRT_19_1,electricity,twh,0.0003367555883943
40530,164,open_field_pv,PRT_20_1,electricity,twh,0.0004697902053197
40531,164,open_field_pv,PRT_3_1,electricity,twh,0.0004401360578277
40532,164,open_field_pv,PRT_4_1,electricity,twh,0.0002531174096049
40533,164,open_field_pv,PRT_5_1,electricity,twh,0.0005441170635558
40534,164,open_field_pv,PRT_6_1,electricity,twh,8.869356345471576
40535,164,open_field_pv,PRT_7_1,electricity,twh,0.0006883603666273
40536,164,open_field_pv,PRT_8_1,electricity,twh,0.000333784657513
40537,164,open_field_pv,PRT_9_1,electricity,twh,27.266207747029902
40538,164,pumped_hydro,PRT_1,electricity,twh,7.508714517870512
40539,164,pumped_hydro,PRT_2,electricity,twh,1.2375427662198046
40540,164,roof_mounted_pv,PRT_10_1,electricity,twh,0.0056221454414449
40541,164,roof_mounted_pv,PRT_11_1,electricity,twh,9.89635604888502
40542,164,roof_mounted_pv,PRT_12_1,electricity,twh,0.0002936602412418
40543,164,roof_mounted_pv,PRT_14_1,electricity,twh,0.0002793709425816
40544,164,roof_mounted_pv,PRT_15_1,electricity,twh,9.119678036166825
40545,164,roof_mounted_pv,PRT_16_1,electricity,twh,0.0002435524309807
40546,164,roof_mounted_pv,PRT_17_1,electricity,twh,0.0003462932319159
40547,164,roof_mounted_pv,PRT_18_1,electricity,twh,0.0003017281349549
40548,164,roof_mounted_pv,PRT_19_1,electricity,twh,0.0005618854647698
40549,164,roof_mounted_pv,PRT_1_1,electricity,twh,1.379474265720443e-07
40550,164,roof_mounted_pv,PRT_20_1,electricity,twh,0.0013070634695176
40551,164,roof_mounted_pv,PRT_3_1,electricity,twh,0.0004726101168003
40552,164,roof_mounted_pv,PRT_4_1,electricity,twh,0.0004141387193156
40553,164,roof_mounted_pv,PRT_5_1,electricity,twh,0.0020884497438629
40554,164,roof_mounted_pv,PRT_6_1,electricity,twh,5.602996768049767
40555,164,roof_mounted_pv,PRT_7_1,electricity,twh,6.58505785340576
40556,164,roof_mounted_pv,PRT_8_1,electricity,twh,0.000336079210932
40557,164,roof_mounted_pv,PRT_9_1,electricity,twh,12.126746548100504
40558,164,waste_supply,PRT_1,waste,twh,1.028207484220341
40559,164,waste_supply,PRT_2,waste,twh,1.0062932058684566
40560,164,wind_offshore,PRT_11_1,electricity,twh,5.023319018613829e-05
40561,164,wind_offshore,PRT_12_1,electricity,twh,5.531720690418819e-05
40562,164,wind_offshore,PRT_15_1,electricity,twh,4.4403734143903765e-05
40563,164,wind_offshore,PRT_16_1,electricity,twh,5.0428188512628426e-05
40564,164,wind_offshore,PRT_17_1,electricity,twh,5.300537998885063e-05
40565,164,wind_offshore,PRT_18_1,electricity,twh,4.5492465685721394e-05
40566,164,wind_offshore,PRT_1_1,electricity,twh,7.53266857817149e-06
40567,164,wind_offshore,PRT_20_1,electricity,twh,4.310044804481696e-05
40568,164,wind_offshore,PRT_3_1,electricity,twh,5.253583568974e-05
40569,164,wind_offshore,PRT_4_1,electricity,twh,4.485306713387877e-05
40570,164,wind_offshore,PRT_7_1,electricity,twh,4.547042247890488e-05
40571,164,wind_offshore,PRT_9_1,electricity,twh,5.8172935195479655e-05
40572,164,wind_onshore,PRT_10_1,electricity,twh,0.0003669196272993
40573,164,wind_onshore,PRT_11_1,electricity,twh,0.0004873446406642
40574,164,wind_onshore,PRT_12_1,electricity,twh,0.0010102415134179
40575,164,wind_onshore,PRT_14_1,electricity,twh,0.0005836991592645
40576,164,wind_onshore,PRT_15_1,electricity,twh,0.0002105546156508
40577,164,wind_onshore,PRT_16_1,electricity,twh,0.0004881273679276
40578,164,wind_onshore,PRT_17_1,electricity,twh,0.0008120637649853
40579,164,wind_onshore,PRT_18_1,electricity,twh,0.0002743423424065
40580,164,wind_onshore,PRT_19_1,electricity,twh,0.0001887059281233
40581,164,wind_onshore,PRT_1_1,electricity,twh,1.4499002728613349e-05
40582,164,wind_onshore,PRT_20_1,electricity,twh,0.0002356755563272
40583,164,wind_onshore,PRT_3_1,electricity,twh,0.000829931491695
40584,164,wind_onshore,PRT_4_1,electricity,twh,0.0002389976582067
40585,164,wind_onshore,PRT_5_1,electricity,twh,0.0002162658989463
40586,164,wind_onshore,PRT_6_1,electricity,twh,0.0003434122157469
40587,164,wind_onshore,PRT_7_1,electricity,twh,0.0002698276597599
40588,164,wind_onshore,PRT_8_1,electricity,twh,0.0006776433680651
40589,164,wind_onshore,PRT_9_1,electricity,twh,54.5229583129362
40590,165,battery,PRT_1,electricity,twh,0.0008295122052836
40591,165,battery,PRT_2,electricity,twh,0.0008565835267225
40593,165,biofuel_boiler,PRT_1,heat,twh,8.974791188279525
40595,165,biofuel_boiler,PRT_2,heat,twh,0.0006648412066912
40596,165,biofuel_supply,PRT_1,biofuel,twh,20.39734984451394
40597,165,biofuel_supply,PRT_2,biofuel,twh,16.11330110944796
40599,165,biofuel_to_diesel,PRT_1,diesel,twh,1.0750860508095457
40601,165,biofuel_to_diesel,PRT_2,diesel,twh,1.0135758490968287
40611,165,biofuel_to_methane,PRT_1,methane,twh,4.349339952661378
40613,165,biofuel_to_methane,PRT_2,methane,twh,3.4777604160364284
40615,165,biofuel_to_methanol,PRT_1,methanol,twh,0.7611580132729803
40617,165,biofuel_to_methanol,PRT_2,methanol,twh,6.145176684535308
40618,165,ccgt,PRT_1,electricity,twh,4.465290309166862e-05
40620,165,ccgt,PRT_2,electricity,twh,3.067063624568994e-05
40623,165,chp_biofuel_extraction,PRT_1,electricity,twh,0.0001827393230405
40624,165,chp_biofuel_extraction,PRT_1,heat,twh,0.0003562714175574
40626,165,chp_biofuel_extraction,PRT_2,electricity,twh,0.0001543463071578
40627,165,chp_biofuel_extraction,PRT_2,heat,twh,0.000332035979992
40628,165,chp_hydrogen,PRT_1,electricity,twh,9.001291819108834e-05
40629,165,chp_hydrogen,PRT_1,heat,twh,0.0001187732486512
40631,165,chp_hydrogen,PRT_2,electricity,twh,0.0001008130204221
40632,165,chp_hydrogen,PRT_2,heat,twh,0.0001299349682878
40634,165,chp_methane_extraction,PRT_1,electricity,twh,5.806189975309785e-05
40635,165,chp_methane_extraction,PRT_1,heat,twh,0.000179262059856
40637,165,chp_methane_extraction,PRT_2,electricity,twh,3.959717994925452e-05
40638,165,chp_methane_extraction,PRT_2,heat,twh,0.0001784634510093
40640,165,chp_wte_back_pressure,PRT_1,electricity,twh,0.2231351649770544
40641,165,chp_wte_back_pressure,PRT_1,heat,twh,3.0090686816640515e-05
40643,165,chp_wte_back_pressure,PRT_2,electricity,twh,0.2183797665712828
40644,165,chp_wte_back_pressure,PRT_2,heat,twh,3.156895469043306e-05
40669,165,el_import,ESP,electricity,twh,7.002991488505365
40679,165,electrolysis,PRT_1,hydrogen,twh,0.0029996656185755
40681,165,electrolysis,PRT_2,hydrogen,twh,29.251192604398742
40682,165,existing_pv,PRT_10_1,electricity,twh,0.3111501515425978
40683,165,existing_pv,PRT_12_1,electricity,twh,0.1602916505140471
40684,165,existing_pv,PRT_15_1,electricity,twh,0.309862763118667
40685,165,existing_pv,PRT_3_1,electricity,twh,0.8170994796328483
40686,165,existing_pv,PRT_9_1,electricity,twh,0.1734836590723931
40687,165,existing_wind,PRT_10_1,electricity,twh,0.3501654123651843
40688,165,existing_wind,PRT_11_1,electricity,twh,1.475814240145431
40689,165,existing_wind,PRT_12_1,electricity,twh,0.3636477832627112
40690,165,existing_wind,PRT_15_1,electricity,twh,0.3348056141927515
40691,165,existing_wind,PRT_16_1,electricity,twh,0.0960726775464448
40692,165,existing_wind,PRT_17_1,electricity,twh,0.2923936572628203
40693,165,existing_wind,PRT_18_1,electricity,twh,2.459537989077196
40694,165,existing_wind,PRT_19_1,electricity,twh,2.02705754716847
40695,165,existing_wind,PRT_1_1,electricity,twh,8.128304797818225e-05
40696,165,existing_wind,PRT_20_1,electricity,twh,2.3538706055219727
40697,165,existing_wind,PRT_3_1,electricity,twh,0.502325104447226
40698,165,existing_wind,PRT_4_1,electricity,twh,1.0196532959022733
40699,165,existing_wind,PRT_5_1,electricity,twh,0.5005757359127619
40700,165,existing_wind,PRT_6_1,electricity,twh,2.1203775942227496
40701,165,existing_wind,PRT_7_1,electricity,twh,1.4380150911535357
40702,165,existing_wind,PRT_9_1,electricity,twh,0.9022076218605704
40709,165,heat_storage_big,PRT_1,heat,twh,0.0060231655478265
40710,165,heat_storage_big,PRT_2,heat,twh,0.0088230712890369
40711,165,heat_storage_small,PRT_1,heat,twh,0.0539561733832464
40712,165,heat_storage_small,PRT_2,heat,twh,0.0557296662192703
40725,165,hydro_reservoir,PRT_1,electricity,twh,2.158412233071867
40726,165,hydro_reservoir,PRT_2,electricity,twh,0.3940444148239852
40727,165,hydro_run_of_river,PRT_1,electricity,twh,2.463070369785478
40728,165,hydro_run_of_river,PRT_2,electricity,twh,0.366443479743144
40761,165,methane_boiler,PRT_1,heat,twh,0.0002354724241455
40763,165,methane_boiler,PRT_2,heat,twh,0.0001401825700534
40765,165,methane_storage,PRT_1,methane,twh,5.732840698373243
40766,165,methane_storage,PRT_2,methane,twh,5.720277140007767
40767,165,open_field_pv,PRT_10_1,electricity,twh,0.0028153833496875
40768,165,open_field_pv,PRT_11_1,electricity,twh,0.0097500359495863
40769,165,open_field_pv,PRT_12_1,electricity,twh,0.000894245801995
40770,165,open_field_pv,PRT_14_1,electricity,twh,0.0008809205751227
40771,165,open_field_pv,PRT_15_1,electricity,twh,0.0018409948504769
40772,165,open_field_pv,PRT_16_1,electricity,twh,0.0007735214240021
40773,165,open_field_pv,PRT_17_1,electricity,twh,0.0010310731049046
40774,165,open_field_pv,PRT_18_1,electricity,twh,0.0006318370178595
40775,165,open_field_pv,PRT_19_1,electricity,twh,0.0009900981599467
40776,165,open_field_pv,PRT_20_1,electricity,twh,0.0013567149311595
40777,165,open_field_pv,PRT_3_1,electricity,twh,0.0013672306963634
40778,165,open_field_pv,PRT_4_1,electricity,twh,0.0007260193288965
40779,165,open_field_pv,PRT_5_1,electricity,twh,0.0015298843303634
40780,165,open_field_pv,PRT_6_1,electricity,twh,26.48731551965896
40781,165,open_field_pv,PRT_7_1,electricity,twh,0.0019795418670239
40782,165,open_field_pv,PRT_8_1,electricity,twh,0.001037914752641
40783,165,open_field_pv,PRT_9_1,electricity,twh,27.123857677633254
40784,165,pumped_hydro,PRT_1,electricity,twh,7.510193406294391
40785,165,pumped_hydro,PRT_2,electricity,twh,1.234474018670032
40786,165,roof_mounted_pv,PRT_10_1,electricity,twh,5.445552844286585
40787,165,roof_mounted_pv,PRT_11_1,electricity,twh,9.896381311004694
40788,165,roof_mounted_pv,PRT_12_1,electricity,twh,0.0008685546134517
40789,165,roof_mounted_pv,PRT_14_1,electricity,twh,0.0008235464132463
40790,165,roof_mounted_pv,PRT_15_1,electricity,twh,10.282350134639842
40791,165,roof_mounted_pv,PRT_16_1,electricity,twh,0.0007251466465261
40792,165,roof_mounted_pv,PRT_17_1,electricity,twh,0.0010194293497308
40793,165,roof_mounted_pv,PRT_18_1,electricity,twh,0.0008628512642912
40794,165,roof_mounted_pv,PRT_19_1,electricity,twh,0.0015388425934233
40795,165,roof_mounted_pv,PRT_1_1,electricity,twh,4.6311400906966926e-07
40796,165,roof_mounted_pv,PRT_20_1,electricity,twh,0.0035060396900471
40797,165,roof_mounted_pv,PRT_3_1,electricity,twh,0.0013787290885666
40798,165,roof_mounted_pv,PRT_4_1,electricity,twh,0.0011607790335044
40799,165,roof_mounted_pv,PRT_5_1,electricity,twh,0.005152532664651
40800,165,roof_mounted_pv,PRT_6_1,electricity,twh,5.603020383736372
40801,165,roof_mounted_pv,PRT_7_1,electricity,twh,0.0040403381436271
40802,165,roof_mounted_pv,PRT_8_1,electricity,twh,0.0009899482244545
40803,165,roof_mounted_pv,PRT_9_1,electricity,twh,12.125979424701288
40804,165,waste_supply,PRT_1,waste,twh,1.0282726496638452
40805,165,waste_supply,PRT_2,waste,twh,1.006358371296234
40806,165,wind_offshore,PRT_11_1,electricity,twh,0.0001689549736095
40807,165,wind_offshore,PRT_12_1,electricity,twh,0.0001855908377564
40808,165,wind_offshore,PRT_15_1,electricity,twh,0.0001491221249521
40809,165,wind_offshore,PRT_16_1,electricity,twh,0.000169579397688
40810,165,wind_offshore,PRT_17_1,electricity,twh,0.0001780647295095
40811,165,wind_offshore,PRT_18_1,electricity,twh,0.0001531866069041
40812,165,wind_offshore,PRT_1_1,electricity,twh,2.3958568334845735e-05
40813,165,wind_offshore,PRT_20_1,electricity,twh,0.0001443084294896
40814,165,wind_offshore,PRT_3_1,electricity,twh,0.0001763981195476
40815,165,wind_offshore,PRT_4_1,electricity,twh,0.0001510589437345
40816,165,wind_offshore,PRT_7_1,electricity,twh,0.0001531509620822
40817,165,wind_offshore,PRT_9_1,electricity,twh,0.0001949911490247
40818,165,wind_onshore,PRT_10_1,electricity,twh,0.0011909225399824
40819,165,wind_onshore,PRT_11_1,electricity,twh,0.0016789848562599
40820,165,wind_onshore,PRT_12_1,electricity,twh,0.0030699730634769
40821,165,wind_onshore,PRT_14_1,electricity,twh,0.0018553874389866
40822,165,wind_onshore,PRT_15_1,electricity,twh,0.0006779154417357
40823,165,wind_onshore,PRT_16_1,electricity,twh,0.0015610925341796
40824,165,wind_onshore,PRT_17_1,electricity,twh,0.0025460480840948
40825,165,wind_onshore,PRT_18_1,electricity,twh,0.0008821043610942
40826,165,wind_onshore,PRT_19_1,electricity,twh,0.0006239232909449
40827,165,wind_onshore,PRT_1_1,electricity,twh,4.678077939103853e-05
40828,165,wind_onshore,PRT_20_1,electricity,twh,0.0007742740028973
40829,165,wind_onshore,PRT_3_1,electricity,twh,0.0025979373483639
40830,165,wind_onshore,PRT_4_1,electricity,twh,0.000771496103845
40831,165,wind_onshore,PRT_5_1,electricity,twh,0.0007116233519907
40832,165,wind_onshore,PRT_6_1,electricity,twh,0.0011042643611656
40833,165,wind_onshore,PRT_7_1,electricity,twh,0.0008832777532987
40834,165,wind_onshore,PRT_8_1,electricity,twh,0.0021410028134942
40835,165,wind_onshore,PRT_9_1,electricity,twh,54.89332231361611
40836,166,battery,PRT_1,electricity,twh,0.0005026287300594
40837,166,battery,PRT_2,electricity,twh,0.0005191363028992
40839,166,biofuel_boiler,PRT_1,heat,twh,8.978466282379424
40841,166,biofuel_boiler,PRT_2,heat,twh,0.0004177901600774
40842,166,biofuel_supply,PRT_1,biofuel,twh,20.40133279024824
40843,166,biofuel_supply,PRT_2,biofuel,twh,16.11268419218036
40845,166,biofuel_to_diesel,PRT_1,diesel,twh,1.0753040720684566
40847,166,biofuel_to_diesel,PRT_2,diesel,twh,1.0137393552110383
40857,166,biofuel_to_methane,PRT_1,methane,twh,4.349439373092888
40859,166,biofuel_to_methane,PRT_2,methane,twh,3.477575626804766
40861,166,biofuel_to_methanol,PRT_1,methanol,twh,0.761118783349196
40863,166,biofuel_to_methanol,PRT_2,methanol,twh,6.145185431872436
40864,166,ccgt,PRT_1,electricity,twh,2.590699460324916e-05
40866,166,ccgt,PRT_2,electricity,twh,1.7884003591167467e-05
40869,166,chp_biofuel_extraction,PRT_1,electricity,twh,0.0001106368693231
40870,166,chp_biofuel_extraction,PRT_1,heat,twh,0.0002169988819337
40872,166,chp_biofuel_extraction,PRT_2,electricity,twh,9.383824356511028e-05
40873,166,chp_biofuel_extraction,PRT_2,heat,twh,0.0002030794465754
40874,166,chp_hydrogen,PRT_1,electricity,twh,5.385860145294009e-05
40875,166,chp_hydrogen,PRT_1,heat,twh,7.085763911418596e-05
40877,166,chp_hydrogen,PRT_2,electricity,twh,6.0515234749663175e-05
40878,166,chp_hydrogen,PRT_2,heat,twh,7.771821550600993e-05
40880,166,chp_methane_extraction,PRT_1,electricity,twh,3.410845529033441e-05
40881,166,chp_methane_extraction,PRT_1,heat,twh,0.0001065865706337
40883,166,chp_methane_extraction,PRT_2,electricity,twh,2.328282605416832e-05
40884,166,chp_methane_extraction,PRT_2,heat,twh,0.0001062187516994
40886,166,chp_wte_back_pressure,PRT_1,electricity,twh,0.223126880638955
40887,166,chp_wte_back_pressure,PRT_1,heat,twh,1.379378947627642e-05
40889,166,chp_wte_back_pressure,PRT_2,electricity,twh,0.2183714822323926
40890,166,chp_wte_back_pressure,PRT_2,heat,twh,1.5042427021225355e-05
40915,166,el_import,ESP,electricity,twh,7.111842838830524
40925,166,electrolysis,PRT_1,hydrogen,twh,0.0019640847707396
40927,166,electrolysis,PRT_2,hydrogen,twh,29.25256339199249
40928,166,existing_pv,PRT_10_1,electricity,twh,0.3111110959592028
40929,166,existing_pv,PRT_12_1,electricity,twh,0.1604073319147633
40930,166,existing_pv,PRT_15_1,electricity,twh,0.309913048582166
40931,166,existing_pv,PRT_3_1,electricity,twh,0.8172014348211611
40932,166,existing_pv,PRT_9_1,electricity,twh,0.1736124314610943
40933,166,existing_wind,PRT_10_1,electricity,twh,0.3501920547660631
40934,166,existing_wind,PRT_11_1,electricity,twh,1.4758556627724897
40935,166,existing_wind,PRT_12_1,electricity,twh,0.3633685234159894
40936,166,existing_wind,PRT_15_1,electricity,twh,0.3352068452198916
40937,166,existing_wind,PRT_16_1,electricity,twh,0.0959437603028336
40938,166,existing_wind,PRT_17_1,electricity,twh,0.2921597186519909
40939,166,existing_wind,PRT_18_1,electricity,twh,2.459514825180456
40940,166,existing_wind,PRT_19_1,electricity,twh,2.027091720243221
40941,166,existing_wind,PRT_1_1,electricity,twh,4.803218841363816e-05
40942,166,existing_wind,PRT_20_1,electricity,twh,2.353901949569359
40943,166,existing_wind,PRT_3_1,electricity,twh,0.5019810909584722
40944,166,existing_wind,PRT_4_1,electricity,twh,1.019684362380084
40945,166,existing_wind,PRT_5_1,electricity,twh,0.500623820823563
40946,166,existing_wind,PRT_6_1,electricity,twh,2.120832436404981
40947,166,existing_wind,PRT_7_1,electricity,twh,1.4380479317658987
40948,166,existing_wind,PRT_9_1,electricity,twh,0.9010963111283984
40955,166,heat_storage_big,PRT_1,heat,twh,0.003960629092303
40956,166,heat_storage_big,PRT_2,heat,twh,0.0056076175013743
40957,166,heat_storage_small,PRT_1,heat,twh,0.0346213017893715
40958,166,heat_storage_small,PRT_2,heat,twh,0.037307301706562
40971,166,hydro_reservoir,PRT_1,electricity,twh,2.158004173909161
40972,166,hydro_reservoir,PRT_2,electricity,twh,0.3940050200942939
40973,166,hydro_run_of_river,PRT_1,electricity,twh,2.461693181787284
40974,166,hydro_run_of_river,PRT_2,electricity,twh,0.3662231819385104
41007,166,methane_boiler,PRT_1,heat,twh,0.0001451455525038
41009,166,methane_boiler,PRT_2,heat,twh,8.417454391270131e-05
41011,166,methane_storage,PRT_1,methane,twh,5.736772264160381
41012,166,methane_storage,PRT_2,methane,twh,5.708110757335373
41013,166,open_field_pv,PRT_10_1,electricity,twh,0.0021370528508563
41014,166,open_field_pv,PRT_11_1,electricity,twh,17.374609479365898
41015,166,open_field_pv,PRT_12_1,electricity,twh,0.0005620557817077
41016,166,open_field_pv,PRT_14_1,electricity,twh,0.0005596904596484
41017,166,open_field_pv,PRT_15_1,electricity,twh,0.0013661210563796
41018,166,open_field_pv,PRT_16_1,electricity,twh,0.0004870201158387
41019,166,open_field_pv,PRT_17_1,electricity,twh,0.000647425784795
41020,166,open_field_pv,PRT_18_1,electricity,twh,0.0004301482396822
41021,166,open_field_pv,PRT_19_1,electricity,twh,0.0006663224268464
41022,166,open_field_pv,PRT_20_1,electricity,twh,0.0009263104273453
41023,166,open_field_pv,PRT_3_1,electricity,twh,0.0008573983500889
41024,166,open_field_pv,PRT_4_1,electricity,twh,0.0004984590209455
41025,166,open_field_pv,PRT_5_1,electricity,twh,0.0010718304399332
41026,166,open_field_pv,PRT_6_1,electricity,twh,8.868006316464097
41027,166,open_field_pv,PRT_7_1,electricity,twh,0.0013516257049286
41028,166,open_field_pv,PRT_8_1,electricity,twh,0.0006555839961668
41029,166,open_field_pv,PRT_9_1,electricity,twh,27.266379618194986
41030,166,pumped_hydro,PRT_1,electricity,twh,7.509108918797872
41031,166,pumped_hydro,PRT_2,electricity,twh,1.2376273975654204
41032,166,roof_mounted_pv,PRT_10_1,electricity,twh,0.0117061134033468
41033,166,roof_mounted_pv,PRT_11_1,electricity,twh,9.896359056303034
41034,166,roof_mounted_pv,PRT_12_1,electricity,twh,0.00057569383171
41035,166,roof_mounted_pv,PRT_14_1,electricity,twh,0.0005494533325585
41036,166,roof_mounted_pv,PRT_15_1,electricity,twh,9.106316945879357
41037,166,roof_mounted_pv,PRT_16_1,electricity,twh,0.0004787727603397
41038,166,roof_mounted_pv,PRT_17_1,electricity,twh,0.0006785696666815
41039,166,roof_mounted_pv,PRT_18_1,electricity,twh,0.0006001191647704
41040,166,roof_mounted_pv,PRT_19_1,electricity,twh,0.0011195942937302
41041,166,roof_mounted_pv,PRT_1_1,electricity,twh,2.69667112695516e-07
41042,166,roof_mounted_pv,PRT_20_1,electricity,twh,0.0026341690129466
41043,166,roof_mounted_pv,PRT_3_1,electricity,twh,0.0009214799571059
41044,166,roof_mounted_pv,PRT_4_1,electricity,twh,0.000823752368005
41045,166,roof_mounted_pv,PRT_5_1,electricity,twh,0.0042559348141354
41046,166,roof_mounted_pv,PRT_6_1,electricity,twh,5.602290026449763
41047,166,roof_mounted_pv,PRT_7_1,electricity,twh,6.585230608851538
41048,166,roof_mounted_pv,PRT_8_1,electricity,twh,0.0006599685634378
41049,166,roof_mounted_pv,PRT_9_1,electricity,twh,12.12663527540326
41050,166,waste_supply,PRT_1,waste,twh,1.0282344729905764
41051,166,waste_supply,PRT_2,waste,twh,1.006320194619321
41052,166,wind_offshore,PRT_11_1,electricity,twh,0.0001018399333904
41053,166,wind_offshore,PRT_12_1,electricity,twh,0.0001119328564801
41054,166,wind_offshore,PRT_15_1,electricity,twh,8.930069246599606e-05
41055,166,wind_offshore,PRT_16_1,electricity,twh,0.0001022449821099
41056,166,wind_offshore,PRT_17_1,electricity,twh,0.0001074863986875
41057,166,wind_offshore,PRT_18_1,electricity,twh,9.1977081268772e-05
41058,166,wind_offshore,PRT_1_1,electricity,twh,1.4149904752931804e-05
41059,166,wind_offshore,PRT_20_1,electricity,twh,8.722741528740713e-05
41060,166,wind_offshore,PRT_3_1,electricity,twh,0.0001065315225248
41061,166,wind_offshore,PRT_4_1,electricity,twh,9.067035511864148e-05
41062,166,wind_offshore,PRT_7_1,electricity,twh,9.201576198949362e-05
41063,166,wind_offshore,PRT_9_1,electricity,twh,0.0001178793997746
41064,166,wind_onshore,PRT_10_1,electricity,twh,0.0007305146174519
41065,166,wind_onshore,PRT_11_1,electricity,twh,0.0009585950694357
41066,166,wind_onshore,PRT_12_1,electricity,twh,0.0019539545222154
41067,166,wind_onshore,PRT_14_1,electricity,twh,0.0011540440209995
41068,166,wind_onshore,PRT_15_1,electricity,twh,0.0004220474036515
41069,166,wind_onshore,PRT_16_1,electricity,twh,0.0009701840290037
41070,166,wind_onshore,PRT_17_1,electricity,twh,0.0015901639996355
41071,166,wind_onshore,PRT_18_1,electricity,twh,0.0005467726412796
41072,166,wind_onshore,PRT_19_1,electricity,twh,0.0003799370034843
41073,166,wind_onshore,PRT_1_1,electricity,twh,2.7631580216654684e-05
41074,166,wind_onshore,PRT_20_1,electricity,twh,0.0004732679110897
41075,166,wind_onshore,PRT_3_1,electricity,twh,0.0016199252893541
41076,166,wind_onshore,PRT_4_1,electricity,twh,0.0004769702545556
41077,166,wind_onshore,PRT_5_1,electricity,twh,0.0004344092866575
41078,166,wind_onshore,PRT_6_1,electricity,twh,0.0006822331353993
41079,166,wind_onshore,PRT_7_1,electricity,twh,0.0005408275227173
41080,166,wind_onshore,PRT_8_1,electricity,twh,0.0013332755230422
41081,166,wind_onshore,PRT_9_1,electricity,twh,54.520079624253256
41082,167,battery,PRT_1,electricity,twh,0.0006912856906823
41083,167,battery,PRT_2,electricity,twh,0.000714856470892
41085,167,biofuel_boiler,PRT_1,heat,twh,8.975380166925884
41087,167,biofuel_boiler,PRT_2,heat,twh,0.0005650176685779
41088,167,biofuel_supply,PRT_1,biofuel,twh,20.39775316323524
41089,167,biofuel_supply,PRT_2,biofuel,twh,16.11310904576657
41091,167,biofuel_to_diesel,PRT_1,diesel,twh,1.075168581431482
41093,167,biofuel_to_diesel,PRT_2,diesel,twh,1.0136292064517751
41103,167,biofuel_to_methane,PRT_1,methane,twh,4.349360764648717
41105,167,biofuel_to_methane,PRT_2,methane,twh,3.477730765844373
41107,167,biofuel_to_methanol,PRT_1,methanol,twh,0.7611487371386196
41109,167,biofuel_to_methanol,PRT_2,methanol,twh,6.145189413943546
41110,167,ccgt,PRT_1,electricity,twh,3.646412262937281e-05
41112,167,ccgt,PRT_2,electricity,twh,2.498083218475161e-05
41115,167,chp_biofuel_extraction,PRT_1,electricity,twh,0.0001570035208164
41116,167,chp_biofuel_extraction,PRT_1,heat,twh,0.000313713967051
41118,167,chp_biofuel_extraction,PRT_2,electricity,twh,0.0001315628692367
41119,167,chp_biofuel_extraction,PRT_2,heat,twh,0.0002882665422983
41120,167,chp_hydrogen,PRT_1,electricity,twh,7.23469355076528e-05
41121,167,chp_hydrogen,PRT_1,heat,twh,9.99377357879188e-05
41123,167,chp_hydrogen,PRT_2,electricity,twh,8.108243078022794e-05
41124,167,chp_hydrogen,PRT_2,heat,twh,0.0001091121974604
41126,167,chp_methane_extraction,PRT_1,electricity,twh,4.710867271488053e-05
41127,167,chp_methane_extraction,PRT_1,heat,twh,0.000155581486946
41129,167,chp_methane_extraction,PRT_2,electricity,twh,3.202170993751775e-05
41130,167,chp_methane_extraction,PRT_2,heat,twh,0.0001546435532414
41132,167,chp_wte_back_pressure,PRT_1,electricity,twh,0.2231322988942735
41133,167,chp_wte_back_pressure,PRT_1,heat,twh,2.410406677180109e-05
41135,167,chp_wte_back_pressure,PRT_2,electricity,twh,0.2183769004866416
41136,167,chp_wte_back_pressure,PRT_2,heat,twh,2.5490356658492756e-05
41161,167,el_import,ESP,electricity,twh,7.006480184328205
41171,167,electrolysis,PRT_1,hydrogen,twh,0.0028409956617628
41173,167,electrolysis,PRT_2,hydrogen,twh,29.251367905828445
41174,167,existing_pv,PRT_10_1,electricity,twh,0.3111563834069932
41175,167,existing_pv,PRT_12_1,electricity,twh,0.1603670598097432
41176,167,existing_pv,PRT_15_1,electricity,twh,0.3098778653073815
41177,167,existing_pv,PRT_3_1,electricity,twh,0.8171570355996486
41178,167,existing_pv,PRT_9_1,electricity,twh,0.1735686816296364
41179,167,existing_wind,PRT_10_1,electricity,twh,0.3502243988867257
41180,167,existing_wind,PRT_11_1,electricity,twh,1.4758761345356644
41181,167,existing_wind,PRT_12_1,electricity,twh,0.3637232810385806
41182,167,existing_wind,PRT_15_1,electricity,twh,0.3350705284163988
41183,167,existing_wind,PRT_16_1,electricity,twh,0.0960907594442471
41184,167,existing_wind,PRT_17_1,electricity,twh,0.2923629043736864
41185,167,existing_wind,PRT_18_1,electricity,twh,2.4595749859403293
41186,167,existing_wind,PRT_19_1,electricity,twh,2.0271077053368245
41187,167,existing_wind,PRT_1_1,electricity,twh,7.096174320661893e-05
41188,167,existing_wind,PRT_20_1,electricity,twh,2.3538967873953744
41189,167,existing_wind,PRT_3_1,electricity,twh,0.50251900440039
41190,167,existing_wind,PRT_4_1,electricity,twh,1.0197017486322006
41191,167,existing_wind,PRT_5_1,electricity,twh,0.5006559411215504
41192,167,existing_wind,PRT_6_1,electricity,twh,2.120872913230147
41193,167,existing_wind,PRT_7_1,electricity,twh,1.4380507124457305
41194,167,existing_wind,PRT_9_1,electricity,twh,0.9029951479209354
41201,167,heat_storage_big,PRT_1,heat,twh,0.0059426022574849
41202,167,heat_storage_big,PRT_2,heat,twh,0.0080595364293454
