scenarios,locs,techs,carriers,units,flow_out_sum
48,PRT_9_1,existing_wind,electricity,kilowatt hour,821606063.5299058
48,PRT_1,heat_storage_big,heat,unit,3992214.209606663
48,PRT_2,heat_storage_big,heat,unit,5873741.312167103
48,PRT_1,heat_storage_small,heat,unit,331566531.0093955
48,PRT_2,heat_storage_small,heat,unit,358848262.5270162
48,PRT_1,hydro_reservoir,electricity,kilowatt hour,2156511035.658956
48,PRT_2,hydro_reservoir,electricity,kilowatt hour,392497319.7065146
48,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2671886450.173967
48,PRT_2,hydro_run_of_river,electricity,kilowatt hour,349042831.64653087
48,PRT_1,methane_boiler,heat,megajoule,88049498.39331408
48,PRT_2,methane_boiler,heat,megajoule,27321547.67455824
48,PRT_1,methane_storage,methane,unit,2870.308381149261
48,PRT_2,methane_storage,methane,unit,2874.60342007106
48,PRT_10_1,open_field_pv,electricity,kilowatt hour,2011158.0929381999
48,PRT_11_1,open_field_pv,electricity,kilowatt hour,3088254.2967467997
48,PRT_12_1,open_field_pv,electricity,kilowatt hour,2584928.9411745
48,PRT_14_1,open_field_pv,electricity,kilowatt hour,1924709.0747357
48,PRT_15_1,open_field_pv,electricity,kilowatt hour,2545224.457091
48,PRT_16_1,open_field_pv,electricity,kilowatt hour,1923955.2688811
48,PRT_17_1,open_field_pv,electricity,kilowatt hour,1936895.9594886
48,PRT_18_1,open_field_pv,electricity,kilowatt hour,3904247797.2865787
48,PRT_19_1,open_field_pv,electricity,kilowatt hour,1782819.0375987
48,PRT_20_1,open_field_pv,electricity,kilowatt hour,1763208.6065254
48,PRT_3_1,open_field_pv,electricity,kilowatt hour,1982335.0540719002
48,PRT_4_1,open_field_pv,electricity,kilowatt hour,1931066.6360999
48,PRT_5_1,open_field_pv,electricity,kilowatt hour,1861625.2771511
48,PRT_6_1,open_field_pv,electricity,kilowatt hour,2199010.0464207
48,PRT_7_1,open_field_pv,electricity,kilowatt hour,1945672.9428582
48,PRT_8_1,open_field_pv,electricity,kilowatt hour,1924361.1134579
48,PRT_9_1,open_field_pv,electricity,kilowatt hour,51222510227.27611
48,PRT_1,pumped_hydro,electricity,kilowatt hour,4458400102.227392
48,PRT_2,pumped_hydro,electricity,kilowatt hour,1089127338.678375
48,PRT_10_1,roof_mounted_pv,electricity,kilowatt hour,1205750.2052896
48,PRT_11_1,roof_mounted_pv,electricity,kilowatt hour,967383.3006618
48,PRT_12_1,roof_mounted_pv,electricity,kilowatt hour,1395988.7471214
48,PRT_14_1,roof_mounted_pv,electricity,kilowatt hour,460147.7943589
48,PRT_15_1,roof_mounted_pv,electricity,kilowatt hour,1358552.9893804
48,PRT_16_1,roof_mounted_pv,electricity,kilowatt hour,437827.55064890004
48,PRT_17_1,roof_mounted_pv,electricity,kilowatt hour,1057217.0198945
48,PRT_18_1,roof_mounted_pv,electricity,kilowatt hour,2278814.2234817
48,PRT_19_1,roof_mounted_pv,electricity,kilowatt hour,1287820.5044511
48,PRT_1_1,roof_mounted_pv,electricity,kilowatt hour,1357.2258199216901
48,PRT_20_1,roof_mounted_pv,electricity,kilowatt hour,5776692.3729656
48,PRT_3_1,roof_mounted_pv,electricity,kilowatt hour,968885.7820624
48,PRT_4_1,roof_mounted_pv,electricity,kilowatt hour,1840026.1874016
48,PRT_5_1,roof_mounted_pv,electricity,kilowatt hour,18146660.9900993
48,PRT_6_1,roof_mounted_pv,electricity,kilowatt hour,713710.3181225
48,PRT_7_1,roof_mounted_pv,electricity,kilowatt hour,1189254.8233415
48,PRT_8_1,roof_mounted_pv,electricity,kilowatt hour,1419534.6463861002
48,PRT_9_1,roof_mounted_pv,electricity,kilowatt hour,652231.4122896
48,PRT_1,waste_supply,waste,kilowatt hour,1028608476.1717867
48,PRT_2,waste_supply,waste,kilowatt hour,1006694197.7996473
48,PRT_11_1,wind_offshore,electricity,kilowatt hour,8541603814.146573
48,PRT_12_1,wind_offshore,electricity,kilowatt hour,604451065.6612957
48,PRT_15_1,wind_offshore,electricity,kilowatt hour,11796925.834822599
48,PRT_16_1,wind_offshore,electricity,kilowatt hour,21932207.6122464
48,PRT_17_1,wind_offshore,electricity,kilowatt hour,32245456.7657745
48,PRT_18_1,wind_offshore,electricity,kilowatt hour,20211306.0089496
48,PRT_1_1,wind_offshore,electricity,kilowatt hour,162404.8086197
48,PRT_20_1,wind_offshore,electricity,kilowatt hour,5155682.7329514
48,PRT_3_1,wind_offshore,electricity,kilowatt hour,1971284.2240867
48,PRT_4_1,wind_offshore,electricity,kilowatt hour,15311243.096682299
48,PRT_7_1,wind_offshore,electricity,kilowatt hour,19664549.5542472
48,PRT_9_1,wind_offshore,electricity,kilowatt hour,8198558.0394159
48,PRT_10_1,wind_onshore,electricity,kilowatt hour,23256471.4900663
48,PRT_11_1,wind_onshore,electricity,kilowatt hour,25260807.1197723
48,PRT_12_1,wind_onshore,electricity,kilowatt hour,23000547.131444298
48,PRT_14_1,wind_onshore,electricity,kilowatt hour,24796391.1538232
48,PRT_15_1,wind_onshore,electricity,kilowatt hour,13920036.631216101
48,PRT_16_1,wind_onshore,electricity,kilowatt hour,17932712.3441151
48,PRT_17_1,wind_onshore,electricity,kilowatt hour,27560747.477304097
48,PRT_18_1,wind_onshore,electricity,kilowatt hour,16105385.792837702
48,PRT_19_1,wind_onshore,electricity,kilowatt hour,9049247.1766731
48,PRT_1_1,wind_onshore,electricity,kilowatt hour,289883.1769551
48,PRT_20_1,wind_onshore,electricity,kilowatt hour,8751833406.788801
48,PRT_3_1,wind_onshore,electricity,kilowatt hour,30767200.479012597
48,PRT_4_1,wind_onshore,electricity,kilowatt hour,454696733.50016236
48,PRT_5_1,wind_onshore,electricity,kilowatt hour,18135800.2493803
48,PRT_6_1,wind_onshore,electricity,kilowatt hour,17803993.4588647
48,PRT_7_1,wind_onshore,electricity,kilowatt hour,20813145.1874541
48,PRT_8_1,wind_onshore,electricity,kilowatt hour,18932782.236269
48,PRT_9_1,wind_onshore,electricity,kilowatt hour,35474371534.355515
49,PRT_1,battery,electricity,kilogram,261670777.7814807
49,PRT_2,battery,electricity,kilogram,319979384.48556787
49,PRT_1,biofuel_boiler,heat,megajoule,431208836.47374403
49,PRT_2,biofuel_boiler,heat,megajoule,73966724.78002703
49,PRT_1,biofuel_supply,biofuel,kilogram,1109768537.1620703
49,PRT_2,biofuel_supply,biofuel,kilogram,1836814629.1476104
49,PRT_1,biofuel_to_diesel,diesel,kilogram,144973219.22409016
49,PRT_2,biofuel_to_diesel,diesel,kilogram,135117042.30855015
49,PRT_1,biofuel_to_methane,methane,cubic meter,105111784.2536576
49,PRT_2,biofuel_to_methane,methane,cubic meter,81811047.53392382
49,PRT_1,biofuel_to_methanol,methanol,kilogram,119781302.20067282
49,PRT_2,biofuel_to_methanol,methanol,kilogram,967951019.217332
49,PRT_1,ccgt,electricity,kilowatt hour,16266367.310141202
49,PRT_2,ccgt,electricity,kilowatt hour,18831897.687641703
49,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,45537433.432935804
49,PRT_1,chp_biofuel_extraction,heat,megajoule,269538872.47943044
49,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,20697700.1635965
49,PRT_2,chp_biofuel_extraction,heat,megajoule,128051923.1319173
49,PRT_1,chp_hydrogen,electricity,kilowatt hour,14505984.5178331
49,PRT_2,chp_hydrogen,electricity,kilowatt hour,14383625.6451175
49,PRT_1,chp_methane_extraction,electricity,kilowatt hour,19597692.0878812
49,PRT_1,chp_methane_extraction,heat,megajoule,29104693.77106476
49,PRT_2,chp_methane_extraction,electricity,kilowatt hour,9953911.4996153
49,PRT_2,chp_methane_extraction,heat,megajoule,18034648.05273768
49,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223467014.9321079
49,PRT_1,chp_wte_back_pressure,heat,megajoule,16812827.362104837
49,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218711616.5253575
49,PRT_2,chp_wte_back_pressure,heat,megajoule,17879894.5608648
49,ESP,el_import,electricity,kilowatt hour,19409807445.869
49,PRT_1,electrolysis,hydrogen,kg,66220765.46776432
49,PRT_2,electrolysis,hydrogen,kg,8787958033.08524
49,PRT_10_1,existing_pv,electricity,kilowatt hour,310326576.1346476
49,PRT_12_1,existing_pv,electricity,kilowatt hour,127585066.45692511
49,PRT_15_1,existing_pv,electricity,kilowatt hour,305501752.7354888
49,PRT_3_1,existing_pv,electricity,kilowatt hour,694062375.1236328
49,PRT_9_1,existing_pv,electricity,kilowatt hour,128468375.6136609
49,PRT_10_1,existing_wind,electricity,kilowatt hour,350243618.1091533
49,PRT_11_1,existing_wind,electricity,kilowatt hour,1475870677.7802293
49,PRT_12_1,existing_wind,electricity,kilowatt hour,344610084.421803
49,PRT_15_1,existing_wind,electricity,kilowatt hour,331673129.1423762
49,PRT_16_1,existing_wind,electricity,kilowatt hour,82751237.15016091
49,PRT_17_1,existing_wind,electricity,kilowatt hour,283562257.3883738
49,PRT_18_1,existing_wind,electricity,kilowatt hour,2459459257.0191135
49,PRT_19_1,existing_wind,electricity,kilowatt hour,2027098313.814327
49,PRT_1_1,existing_wind,electricity,kilowatt hour,931018.4915589
49,PRT_20_1,existing_wind,electricity,kilowatt hour,2353746568.2940917
49,PRT_3_1,existing_wind,electricity,kilowatt hour,468550097.6501203
49,PRT_4_1,existing_wind,electricity,kilowatt hour,1019600748.9557304
49,PRT_5_1,existing_wind,electricity,kilowatt hour,500766750.66284615
49,PRT_6_1,existing_wind,electricity,kilowatt hour,2113872070.0497484
49,PRT_7_1,existing_wind,electricity,kilowatt hour,1437933280.6966512
49,PRT_9_1,existing_wind,electricity,kilowatt hour,839037505.1729543
49,PRT_1,heat_storage_big,heat,unit,5858384.052481969
49,PRT_2,heat_storage_big,heat,unit,8364496.407266987
49,PRT_1,heat_storage_small,heat,unit,452885785.52598315
49,PRT_2,heat_storage_small,heat,unit,507258135.1760625
49,PRT_1,hydro_reservoir,electricity,kilowatt hour,2165467594.5197144
49,PRT_2,hydro_reservoir,electricity,kilowatt hour,392404959.814282
49,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2674318068.9174333
49,PRT_2,hydro_run_of_river,electricity,kilowatt hour,358040653.3522742
49,PRT_1,methane_boiler,heat,megajoule,121993393.63515191
49,PRT_2,methane_boiler,heat,megajoule,47382841.15082316
49,PRT_1,methane_storage,methane,unit,2913.5968772271585
49,PRT_2,methane_storage,methane,unit,2897.13228299709
49,PRT_10_1,open_field_pv,electricity,kilowatt hour,3090519.4085139004
49,PRT_11_1,open_field_pv,electricity,kilowatt hour,2801135.4837014
49,PRT_12_1,open_field_pv,electricity,kilowatt hour,5253771.8348825
49,PRT_14_1,open_field_pv,electricity,kilowatt hour,3570114.6868699
49,PRT_15_1,open_field_pv,electricity,kilowatt hour,1263240.9516021998
49,PRT_16_1,open_field_pv,electricity,kilowatt hour,3578450.8571041
49,PRT_17_1,open_field_pv,electricity,kilowatt hour,3588174.2672828
49,PRT_18_1,open_field_pv,electricity,kilowatt hour,3882613399.3351107
49,PRT_19_1,open_field_pv,electricity,kilowatt hour,3648136.3000789
49,PRT_20_1,open_field_pv,electricity,kilowatt hour,3292132.1325926
49,PRT_3_1,open_field_pv,electricity,kilowatt hour,3624003.9398053
49,PRT_4_1,open_field_pv,electricity,kilowatt hour,5316377.7594792
49,PRT_5_1,open_field_pv,electricity,kilowatt hour,3387301.8821073
49,PRT_6_1,open_field_pv,electricity,kilowatt hour,2308669.5823864
49,PRT_7_1,open_field_pv,electricity,kilowatt hour,3167770.0844842
49,PRT_8_1,open_field_pv,electricity,kilowatt hour,3558332.6196553
49,PRT_9_1,open_field_pv,electricity,kilowatt hour,49608046569.70437
49,PRT_1,pumped_hydro,electricity,kilowatt hour,4363735366.657661
49,PRT_2,pumped_hydro,electricity,kilowatt hour,1071199428.2047513
49,PRT_10_1,roof_mounted_pv,electricity,kilowatt hour,2376896.2427498
49,PRT_11_1,roof_mounted_pv,electricity,kilowatt hour,3066357.2864126
49,PRT_12_1,roof_mounted_pv,electricity,kilowatt hour,2729598.2442044
49,PRT_14_1,roof_mounted_pv,electricity,kilowatt hour,3104584.7205255
49,PRT_15_1,roof_mounted_pv,electricity,kilowatt hour,2061994.5415932
49,PRT_16_1,roof_mounted_pv,electricity,kilowatt hour,3102407.3804532
49,PRT_17_1,roof_mounted_pv,electricity,kilowatt hour,1746371.0528376
49,PRT_18_1,roof_mounted_pv,electricity,kilowatt hour,504480.9325766
49,PRT_19_1,roof_mounted_pv,electricity,kilowatt hour,2317885.1887176
49,PRT_1_1,roof_mounted_pv,electricity,kilowatt hour,5993.870099964206
49,PRT_20_1,roof_mounted_pv,electricity,kilowatt hour,2801892.3162796
49,PRT_3_1,roof_mounted_pv,electricity,kilowatt hour,2530301.5485042
49,PRT_4_1,roof_mounted_pv,electricity,kilowatt hour,721357.3785561001
49,PRT_5_1,roof_mounted_pv,electricity,kilowatt hour,15066545.1445951
49,PRT_6_1,roof_mounted_pv,electricity,kilowatt hour,2977744.9062813
49,PRT_7_1,roof_mounted_pv,electricity,kilowatt hour,2541223.2939484
49,PRT_8_1,roof_mounted_pv,electricity,kilowatt hour,1147183.7875686
49,PRT_9_1,roof_mounted_pv,electricity,kilowatt hour,2760321.3010204
49,PRT_1,waste_supply,waste,kilowatt hour,1029801912.1295296
49,PRT_2,waste_supply,waste,kilowatt hour,1007887633.7574081
49,PRT_11_1,wind_offshore,electricity,kilowatt hour,8488367464.247471
49,PRT_12_1,wind_offshore,electricity,kilowatt hour,12658828.5363113
49,PRT_15_1,wind_offshore,electricity,kilowatt hour,1736340.6207466
49,PRT_16_1,wind_offshore,electricity,kilowatt hour,5004779.270349001
49,PRT_17_1,wind_offshore,electricity,kilowatt hour,21643964.2982518
49,PRT_18_1,wind_offshore,electricity,kilowatt hour,6139486.5472966
49,PRT_1_1,wind_offshore,electricity,kilowatt hour,546071.1900349
49,PRT_20_1,wind_offshore,electricity,kilowatt hour,4634667.596293
49,PRT_3_1,wind_offshore,electricity,kilowatt hour,15694879.523176199
49,PRT_4_1,wind_offshore,electricity,kilowatt hour,4595277.3184377
49,PRT_7_1,wind_offshore,electricity,kilowatt hour,7668148.6745809
49,PRT_9_1,wind_offshore,electricity,kilowatt hour,19540192.768072203
49,PRT_10_1,wind_onshore,electricity,kilowatt hour,51535166.291518696
49,PRT_11_1,wind_onshore,electricity,kilowatt hour,60697448.8919
49,PRT_12_1,wind_onshore,electricity,kilowatt hour,46906049.3785358
49,PRT_14_1,wind_onshore,electricity,kilowatt hour,49776206.433625
49,PRT_15_1,wind_onshore,electricity,kilowatt hour,39113174.1645031
49,PRT_16_1,wind_onshore,electricity,kilowatt hour,39669875.497921005
49,PRT_17_1,wind_onshore,electricity,kilowatt hour,54083660.0010814
49,PRT_18_1,wind_onshore,electricity,kilowatt hour,32692063.276089903
49,PRT_19_1,wind_onshore,electricity,kilowatt hour,16173306.38056
49,PRT_1_1,wind_onshore,electricity,kilowatt hour,1169077.5657342002
49,PRT_20_1,wind_onshore,electricity,kilowatt hour,8766952665.243313
49,PRT_3_1,wind_onshore,electricity,kilowatt hour,62886168.9701862
49,PRT_4_1,wind_onshore,electricity,kilowatt hour,462605825.8228215
49,PRT_5_1,wind_onshore,electricity,kilowatt hour,38598476.1118223
49,PRT_6_1,wind_onshore,electricity,kilowatt hour,50226942.9359889
49,PRT_7_1,wind_onshore,electricity,kilowatt hour,46679413.145700306
49,PRT_8_1,wind_onshore,electricity,kilowatt hour,42821709.4752416
49,PRT_9_1,wind_onshore,electricity,kilowatt hour,37435214153.087715
50,PRT_1,battery,electricity,kilogram,386319057.7014459
50,PRT_2,battery,electricity,kilogram,458041194.0082813
50,PRT_1,biofuel_boiler,heat,megajoule,707200358.8128045
50,PRT_2,biofuel_boiler,heat,megajoule,171421857.27551377
50,PRT_1,biofuel_supply,biofuel,kilogram,1153423443.6685407
50,PRT_2,biofuel_supply,biofuel,kilogram,1834043620.4569736
50,PRT_1,biofuel_to_diesel,diesel,kilogram,145180637.11608925
50,PRT_2,biofuel_to_diesel,diesel,kilogram,136506198.9689125
50,PRT_1,biofuel_to_methane,methane,cubic meter,107451826.31293952
50,PRT_2,biofuel_to_methane,methane,cubic meter,81013304.14183232
50,PRT_1,biofuel_to_methanol,methanol,kilogram,119081930.76177813
50,PRT_2,biofuel_to_methanol,methanol,kilogram,960535732.1460333
50,PRT_1,ccgt,electricity,kilowatt hour,18198756.2042992
50,PRT_2,ccgt,electricity,kilowatt hour,19311325.903618
50,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,77193257.4720097
50,PRT_1,chp_biofuel_extraction,heat,megajoule,446517633.977901
50,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,34380685.3353774
50,PRT_2,chp_biofuel_extraction,heat,megajoule,217991460.45400164
50,PRT_1,chp_hydrogen,electricity,kilowatt hour,25834691.2383605
50,PRT_2,chp_hydrogen,electricity,kilowatt hour,25802468.0613715
50,PRT_1,chp_methane_extraction,electricity,kilowatt hour,41682343.5299162
50,PRT_1,chp_methane_extraction,heat,megajoule,51634194.300267845
50,PRT_2,chp_methane_extraction,electricity,kilowatt hour,18317740.9972201
50,PRT_2,chp_methane_extraction,heat,megajoule,22806142.55393652
50,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223275760.4615075
50,PRT_1,chp_wte_back_pressure,heat,megajoule,27704038.21559244
50,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218520362.05476448
50,PRT_2,chp_wte_back_pressure,heat,megajoule,30083345.75571444
50,ESP,el_import,electricity,kilowatt hour,19027149774.34791
50,PRT_1,electrolysis,hydrogen,kg,48127438.368321
50,PRT_2,electrolysis,hydrogen,kg,8866368991.399624
50,PRT_10_1,existing_pv,electricity,kilowatt hour,304026989.05299866
50,PRT_12_1,existing_pv,electricity,kilowatt hour,124929659.7994498
50,PRT_15_1,existing_pv,electricity,kilowatt hour,302742719.89262205
50,PRT_3_1,existing_pv,electricity,kilowatt hour,701493777.7858622
50,PRT_9_1,existing_pv,electricity,kilowatt hour,118785292.9901414
50,PRT_10_1,existing_wind,electricity,kilowatt hour,348873528.1039347
50,PRT_11_1,existing_wind,electricity,kilowatt hour,1474526529.013845
50,PRT_12_1,existing_wind,electricity,kilowatt hour,341183427.3083122
50,PRT_15_1,existing_wind,electricity,kilowatt hour,328289080.0451805
50,PRT_16_1,existing_wind,electricity,kilowatt hour,79748757.59641111
50,PRT_17_1,existing_wind,electricity,kilowatt hour,285030850.22697526
50,PRT_18_1,existing_wind,electricity,kilowatt hour,2458089804.6393967
50,PRT_19_1,existing_wind,electricity,kilowatt hour,2025859045.858458
50,PRT_1_1,existing_wind,electricity,kilowatt hour,382877.6841074
50,PRT_20_1,existing_wind,electricity,kilowatt hour,2352358487.952877
50,PRT_3_1,existing_wind,electricity,kilowatt hour,471251290.3736545
50,PRT_4_1,existing_wind,electricity,kilowatt hour,1018161507.9709414
50,PRT_5_1,existing_wind,electricity,kilowatt hour,499287507.2438654
50,PRT_6_1,existing_wind,electricity,kilowatt hour,2105018651.5155058
50,PRT_7_1,existing_wind,electricity,kilowatt hour,1436529633.3847125
50,PRT_9_1,existing_wind,electricity,kilowatt hour,824274243.9937365
50,PRT_1,heat_storage_big,heat,unit,9659474.997473244
50,PRT_2,heat_storage_big,heat,unit,16366541.198064314
50,PRT_1,heat_storage_small,heat,unit,423546590.2048369
50,PRT_2,heat_storage_small,heat,unit,450717717.0127272
50,PRT_1,hydro_reservoir,electricity,kilowatt hour,2151006858.1998444
50,PRT_2,hydro_reservoir,electricity,kilowatt hour,389863783.3749346
50,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2662609158.5706253
50,PRT_2,hydro_run_of_river,electricity,kilowatt hour,354797795.6489786
50,PRT_1,methane_boiler,heat,megajoule,310168795.7958055
50,PRT_2,methane_boiler,heat,megajoule,87380269.32193308
50,PRT_1,methane_storage,methane,unit,2882.476656968772
50,PRT_2,methane_storage,methane,unit,2911.547930313168
50,PRT_10_1,open_field_pv,electricity,kilowatt hour,6303908.1055058995
50,PRT_11_1,open_field_pv,electricity,kilowatt hour,9117308.8481216
50,PRT_12_1,open_field_pv,electricity,kilowatt hour,7543364.3031878
50,PRT_14_1,open_field_pv,electricity,kilowatt hour,5442090.1030953
50,PRT_15_1,open_field_pv,electricity,kilowatt hour,6293765.594473899
50,PRT_16_1,open_field_pv,electricity,kilowatt hour,5482527.142668201
50,PRT_17_1,open_field_pv,electricity,kilowatt hour,5429470.9101535
50,PRT_18_1,open_field_pv,electricity,kilowatt hour,3830360537.263228
50,PRT_19_1,open_field_pv,electricity,kilowatt hour,5937586.2255947
50,PRT_20_1,open_field_pv,electricity,kilowatt hour,5501465.581898901
50,PRT_3_1,open_field_pv,electricity,kilowatt hour,5456189.7273103995
50,PRT_4_1,open_field_pv,electricity,kilowatt hour,5702388.1623977
50,PRT_5_1,open_field_pv,electricity,kilowatt hour,6031872.4985597
50,PRT_6_1,open_field_pv,electricity,kilowatt hour,6453486.461321901
50,PRT_7_1,open_field_pv,electricity,kilowatt hour,6087687.9060551
50,PRT_8_1,open_field_pv,electricity,kilowatt hour,5383769.3466066
50,PRT_9_1,open_field_pv,electricity,kilowatt hour,46816171155.34011
50,PRT_1,pumped_hydro,electricity,kilowatt hour,4207994862.731417
50,PRT_2,pumped_hydro,electricity,kilowatt hour,1040786796.0992087
50,PRT_10_1,roof_mounted_pv,electricity,kilowatt hour,1372182.9347047
50,PRT_11_1,roof_mounted_pv,electricity,kilowatt hour,882181.4072319
50,PRT_12_1,roof_mounted_pv,electricity,kilowatt hour,1671042.2579472
50,PRT_14_1,roof_mounted_pv,electricity,kilowatt hour,2663698.4014043
50,PRT_15_1,roof_mounted_pv,electricity,kilowatt hour,1775325.1570049
50,PRT_16_1,roof_mounted_pv,electricity,kilowatt hour,3052475.9345374
50,PRT_17_1,roof_mounted_pv,electricity,kilowatt hour,1174972.1610651
50,PRT_18_1,roof_mounted_pv,electricity,kilowatt hour,6163165.7202434
50,PRT_19_1,roof_mounted_pv,electricity,kilowatt hour,1715816.4332552
50,PRT_1_1,roof_mounted_pv,electricity,kilowatt hour,2402.950925139544
50,PRT_20_1,roof_mounted_pv,electricity,kilowatt hour,986926.4526655001
50,PRT_3_1,roof_mounted_pv,electricity,kilowatt hour,595893.2486713
50,PRT_4_1,roof_mounted_pv,electricity,kilowatt hour,5416472.7506473
50,PRT_5_1,roof_mounted_pv,electricity,kilowatt hour,19620856.1908709
50,PRT_6_1,roof_mounted_pv,electricity,kilowatt hour,525639.2169948
50,PRT_7_1,roof_mounted_pv,electricity,kilowatt hour,1401394.5599839
50,PRT_8_1,roof_mounted_pv,electricity,kilowatt hour,3496445.3946018
50,PRT_9_1,roof_mounted_pv,electricity,kilowatt hour,1395927.41401
50,PRT_1,waste_supply,waste,kilowatt hour,1028920555.1221544
50,PRT_2,waste_supply,waste,kilowatt hour,1007006276.7500669
50,PRT_11_1,wind_offshore,electricity,kilowatt hour,6854458084.473056
50,PRT_12_1,wind_offshore,electricity,kilowatt hour,33777366.8699854
50,PRT_15_1,wind_offshore,electricity,kilowatt hour,21581203.1181947
50,PRT_16_1,wind_offshore,electricity,kilowatt hour,18961246.5471976
50,PRT_17_1,wind_offshore,electricity,kilowatt hour,14804185.0459218
50,PRT_18_1,wind_offshore,electricity,kilowatt hour,12928618.1516403
50,PRT_1_1,wind_offshore,electricity,kilowatt hour,276064.8756509
50,PRT_20_1,wind_offshore,electricity,kilowatt hour,10414768.1425473
50,PRT_3_1,wind_offshore,electricity,kilowatt hour,11365270.2811886
50,PRT_4_1,wind_offshore,electricity,kilowatt hour,14482170.9201894
50,PRT_7_1,wind_offshore,electricity,kilowatt hour,8650465.877103599
50,PRT_9_1,wind_offshore,electricity,kilowatt hour,19967108.525201198
50,PRT_10_1,wind_onshore,electricity,kilowatt hour,100286860.22131799
50,PRT_11_1,wind_onshore,electricity,kilowatt hour,123658459.5759895
50,PRT_12_1,wind_onshore,electricity,kilowatt hour,86757554.3065956
50,PRT_14_1,wind_onshore,electricity,kilowatt hour,98602456.6673222
50,PRT_15_1,wind_onshore,electricity,kilowatt hour,37073155.895791
50,PRT_16_1,wind_onshore,electricity,kilowatt hour,59602741.2699882
50,PRT_17_1,wind_onshore,electricity,kilowatt hour,104307051.5771624
50,PRT_18_1,wind_onshore,electricity,kilowatt hour,58962486.6360652
50,PRT_19_1,wind_onshore,electricity,kilowatt hour,17536660.1084808
50,PRT_1_1,wind_onshore,electricity,kilowatt hour,550182.1923836999
50,PRT_20_1,wind_onshore,electricity,kilowatt hour,8756176238.28261
50,PRT_3_1,wind_onshore,electricity,kilowatt hour,108783081.1514097
50,PRT_4_1,wind_onshore,electricity,kilowatt hour,475068042.66006
50,PRT_5_1,wind_onshore,electricity,kilowatt hour,70078041.3303181
50,PRT_6_1,wind_onshore,electricity,kilowatt hour,73036009.41726069
50,PRT_7_1,wind_onshore,electricity,kilowatt hour,81313510.13168341
50,PRT_8_1,wind_onshore,electricity,kilowatt hour,54772340.3889732
50,PRT_9_1,wind_onshore,electricity,kilowatt hour,41793877515.93807
51,PRT_1,battery,electricity,kilogram,8230450.341724416
51,PRT_2,battery,electricity,kilogram,8500670.460060064
51,PRT_1,biofuel_boiler,heat,megajoule,232263.54276087842
51,PRT_2,biofuel_boiler,heat,megajoule,245036.02000899139
51,PRT_1,biofuel_supply,biofuel,kilogram,105239.4150991008
51,PRT_2,biofuel_supply,biofuel,kilogram,104912.7406786812
51,PRT_1,biofuel_to_diesel,diesel,kilogram,41251.285696576204
51,PRT_2,biofuel_to_diesel,diesel,kilogram,39621.366528422695
51,PRT_1,biofuel_to_methane,methane,cubic meter,1007.5631768473986
51,PRT_2,biofuel_to_methane,methane,cubic meter,1026.7930762029316
51,PRT_1,biofuel_to_methanol,methanol,kilogram,6881.973093131478
51,PRT_2,biofuel_to_methanol,methanol,kilogram,7385.153855719563
51,PRT_1,ccgt,electricity,kilowatt hour,57871.455444544576
51,PRT_2,ccgt,electricity,kilowatt hour,58010.51260665176
51,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,52049.192839787676
51,PRT_1,chp_biofuel_extraction,heat,megajoule,345018.18486624275
51,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,55014.30527297781
51,PRT_2,chp_biofuel_extraction,heat,megajoule,371873.35438056
51,PRT_1,chp_hydrogen,electricity,kilowatt hour,270080.98632890004
51,PRT_2,chp_hydrogen,electricity,kilowatt hour,291148.1466427
51,PRT_1,chp_methane_extraction,electricity,kilowatt hour,105407.2906104
51,PRT_1,chp_methane_extraction,heat,megajoule,336689.5726374745
51,PRT_2,chp_methane_extraction,electricity,kilowatt hour,108995.0736837
51,PRT_2,chp_methane_extraction,heat,megajoule,349795.2165527919
51,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,223124365.37232038
51,PRT_1,chp_wte_back_pressure,heat,megajoule,136120.66914988804
51,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,218368966.9647415
51,PRT_2,chp_wte_back_pressure,heat,megajoule,147768.17928182043
51,ESP,el_import,electricity,kilowatt hour,15548515611.6735
51,PRT_1,electrolysis,hydrogen,kg,1541854468.2595148
51,PRT_2,electrolysis,hydrogen,kg,14569624775.455366
51,PRT_10_1,existing_pv,electricity,kilowatt hour,310142806.1089722
51,PRT_12_1,existing_pv,electricity,kilowatt hour,159504413.84340382
51,PRT_15_1,existing_pv,electricity,kilowatt hour,309288013.7212039
51,PRT_3_1,existing_pv,electricity,kilowatt hour,816125746.1074762
51,PRT_9_1,existing_pv,electricity,kilowatt hour,172519543.30268508
