scenarios,locs,techs,carriers,units,flow_out_sum
136,PRT_2,methane_boiler,heat,megajoule,836400098.6525513
136,PRT_1,methane_storage,methane,unit,2856.170465750081
136,PRT_2,methane_storage,methane,unit,2871.175274590576
136,PRT_1,open_field_pv,electricity,kilowatt hour,71570699476.57454
136,PRT_1,pumped_hydro,electricity,kilowatt hour,6536545303.36863
136,PRT_2,pumped_hydro,electricity,kilowatt hour,1104069185.434744
136,PRT_1,roof_mounted_pv,electricity,kilowatt hour,999920642.5491189
136,PRT_1,waste_supply,waste,kilowatt hour,1029760101.7350706
136,PRT_2,waste_supply,waste,kilowatt hour,1007845823.3628234
136,PRT_1,wind_offshore,electricity,kilowatt hour,922551883.8838965
136,PRT_1,wind_onshore,electricity,kilowatt hour,63891513818.72632
137,PRT_1,battery,electricity,kilogram,1019471413.4709649
137,PRT_2,battery,electricity,kilogram,4337333687.412537
137,PRT_1,biofuel_boiler,heat,megajoule,58341320.61612841
137,PRT_2,biofuel_boiler,heat,megajoule,25991066.77732152
137,PRT_1,biofuel_supply,biofuel,kilogram,220913174.91945282
137,PRT_2,biofuel_supply,biofuel,kilogram,199653669.89418945
137,PRT_1,biofuel_to_diesel,diesel,kilogram,143788852.2906053
137,PRT_2,biofuel_to_diesel,diesel,kilogram,135117730.27803415
137,PRT_1,biofuel_to_methane,methane,cubic meter,762362.53228136
137,PRT_2,biofuel_to_methane,methane,cubic meter,41179.07859763984
137,PRT_1,biofuel_to_methanol,methanol,kilogram,1519448.0666429184
137,PRT_2,biofuel_to_methanol,methanol,kilogram,1965421.4391375566
137,PRT_1,ccgt,electricity,kilowatt hour,8471477.3623507
137,PRT_2,ccgt,electricity,kilowatt hour,8083843.3466234
137,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,34419334.3268542
137,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,19465927.765087597
137,PRT_1,chp_hydrogen,electricity,kilowatt hour,53747828.4058832
137,PRT_2,chp_hydrogen,electricity,kilowatt hour,55827171.303052895
137,PRT_1,chp_methane_extraction,electricity,kilowatt hour,26450851.8289299
137,PRT_2,chp_methane_extraction,electricity,kilowatt hour,28944372.7603697
137,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,228552415.5846869
137,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,223861875.4911241
137,ESP,el_import,electricity,kilowatt hour,9085232132.037176
137,PRT_1,electrolysis,hydrogen,kg,2435959.132247318
137,PRT_2,electrolysis,hydrogen,kg,14127821389.886599
137,PRT_1,existing_pv,electricity,kilowatt hour,1569464125.9893405
137,PRT_1,existing_wind,electricity,kilowatt hour,15975916230.617296
137,PRT_1,heat_storage_big,heat,unit,11202819.876283837
137,PRT_2,heat_storage_big,heat,unit,9307286.373106958
137,PRT_1,heat_storage_small,heat,unit,478907385.3525417
137,PRT_2,heat_storage_small,heat,unit,405099341.097615
137,PRT_1,hydro_reservoir,electricity,kilowatt hour,2147600141.6608853
137,PRT_2,hydro_reservoir,electricity,kilowatt hour,389491111.2669524
137,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2324792573.009215
137,PRT_2,hydro_run_of_river,electricity,kilowatt hour,354468731.5236094
137,PRT_1,methane_boiler,heat,megajoule,167846407.0496615
137,PRT_2,methane_boiler,heat,megajoule,243961819.1579725
137,PRT_1,methane_storage,methane,unit,2870.0411985306646
137,PRT_2,methane_storage,methane,unit,2849.3046679939926
137,PRT_1,open_field_pv,electricity,kilowatt hour,73033980058.73697
137,PRT_1,pumped_hydro,electricity,kilowatt hour,6943440078.578585
137,PRT_2,pumped_hydro,electricity,kilowatt hour,1032590563.832358
137,PRT_1,roof_mounted_pv,electricity,kilowatt hour,18507494.8583789
137,PRT_1,waste_supply,waste,kilowatt hour,1029362605.2039877
137,PRT_2,waste_supply,waste,kilowatt hour,1007448326.8313097
137,PRT_1,wind_offshore,electricity,kilowatt hour,88045291.30855
137,PRT_1,wind_onshore,electricity,kilowatt hour,79643148917.03915
138,PRT_1,battery,electricity,kilogram,4133802485.1858673
138,PRT_2,battery,electricity,kilogram,4703469108.848729
138,PRT_1,biofuel_boiler,heat,megajoule,1234543876.4864707
138,PRT_2,biofuel_boiler,heat,megajoule,1636845970.0713928
138,PRT_1,biofuel_supply,biofuel,kilogram,940082943.709516
138,PRT_2,biofuel_supply,biofuel,kilogram,1627820224.3569086
138,PRT_1,biofuel_to_diesel,diesel,kilogram,152870887.2289637
138,PRT_2,biofuel_to_diesel,diesel,kilogram,145318903.05648002
138,PRT_1,biofuel_to_methane,methane,cubic meter,73672802.86918232
138,PRT_2,biofuel_to_methane,methane,cubic meter,35016281.035516
138,PRT_1,biofuel_to_methanol,methanol,kilogram,101222206.96824649
138,PRT_2,biofuel_to_methanol,methanol,kilogram,953984894.7699896
138,PRT_1,ccgt,electricity,kilowatt hour,26805149.2454058
138,PRT_2,ccgt,electricity,kilowatt hour,29739747.7097212
138,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,333021936.4322589
138,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,368952155.5553787
138,PRT_1,chp_hydrogen,electricity,kilowatt hour,205496002.0413526
138,PRT_2,chp_hydrogen,electricity,kilowatt hour,204102665.1336333
138,PRT_1,chp_methane_extraction,electricity,kilowatt hour,102706982.4558475
138,PRT_2,chp_methane_extraction,electricity,kilowatt hour,111129125.1064708
138,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,243925975.38125068
138,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,239754000.28835362
138,ESP,el_import,electricity,kilowatt hour,10062333705.204136
138,PRT_1,electrolysis,hydrogen,kg,10562694808.64667
138,PRT_2,electrolysis,hydrogen,kg,14600398.419547802
138,PRT_1,existing_pv,electricity,kilowatt hour,1349423934.6845045
138,PRT_1,existing_wind,electricity,kilowatt hour,15506631028.487864
138,PRT_1,heat_storage_big,heat,unit,26507770.247619882
138,PRT_2,heat_storage_big,heat,unit,37344074.71726423
138,PRT_1,heat_storage_small,heat,unit,498762711.61381906
138,PRT_2,heat_storage_small,heat,unit,550109474.1353644
138,PRT_1,hydro_reservoir,electricity,kilowatt hour,2092324557.1383893
138,PRT_2,hydro_reservoir,electricity,kilowatt hour,374313070.3544264
138,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2289314644.8188987
138,PRT_2,hydro_run_of_river,electricity,kilowatt hour,321079915.88094556
138,PRT_1,methane_boiler,heat,megajoule,628796182.7940764
138,PRT_2,methane_boiler,heat,megajoule,831169112.9592582
138,PRT_1,methane_storage,methane,unit,2869.113187779644
138,PRT_2,methane_storage,methane,unit,2885.9013601879865
138,PRT_1,open_field_pv,electricity,kilowatt hour,71179621171.64268
138,PRT_1,pumped_hydro,electricity,kilowatt hour,6639002263.96424
138,PRT_2,pumped_hydro,electricity,kilowatt hour,1152065536.2021604
138,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1067460204.312557
138,PRT_1,waste_supply,waste,kilowatt hour,1029139211.0005386
138,PRT_2,waste_supply,waste,kilowatt hour,1007224932.6284062
138,PRT_1,wind_offshore,electricity,kilowatt hour,1149675264.237403
138,PRT_1,wind_onshore,electricity,kilowatt hour,60722174621.343376
139,PRT_1,battery,electricity,kilogram,1191993776.1208372
139,PRT_2,battery,electricity,kilogram,3928499537.576492
139,PRT_1,biofuel_boiler,heat,megajoule,22829212.79594892
139,PRT_2,biofuel_boiler,heat,megajoule,12633892.98587784
139,PRT_1,biofuel_supply,biofuel,kilogram,219936837.55554911
139,PRT_2,biofuel_supply,biofuel,kilogram,194817969.22883794
139,PRT_1,biofuel_to_diesel,diesel,kilogram,143447804.42513677
139,PRT_2,biofuel_to_diesel,diesel,kilogram,134198363.35741954
139,PRT_1,biofuel_to_methane,methane,cubic meter,219638.40832336177
139,PRT_2,biofuel_to_methane,methane,cubic meter,54924.85021628047
139,PRT_1,biofuel_to_methanol,methanol,kilogram,7811864.8838404445
139,PRT_2,biofuel_to_methanol,methanol,kilogram,318662.6907739134
139,PRT_1,ccgt,electricity,kilowatt hour,8347394.279374099
139,PRT_2,ccgt,electricity,kilowatt hour,8116018.8514566
139,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,19305425.3476976
139,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,9921860.4655797
139,PRT_1,chp_hydrogen,electricity,kilowatt hour,54917229.5287539
139,PRT_2,chp_hydrogen,electricity,kilowatt hour,57817350.726867296
139,PRT_1,chp_methane_extraction,electricity,kilowatt hour,27781634.391302
139,PRT_2,chp_methane_extraction,electricity,kilowatt hour,29740984.1292492
139,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,228468076.8680788
139,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,223860471.7866231
139,ESP,el_import,electricity,kilowatt hour,8952849764.948029
139,PRT_1,electrolysis,hydrogen,kg,2080057.347054418
139,PRT_2,electrolysis,hydrogen,kg,14136028421.490984
139,PRT_1,existing_pv,electricity,kilowatt hour,1561289275.9378545
139,PRT_1,existing_wind,electricity,kilowatt hour,15928537692.452568
139,PRT_1,heat_storage_big,heat,unit,8952388.22332336
139,PRT_2,heat_storage_big,heat,unit,8345575.2976231575
139,PRT_1,heat_storage_small,heat,unit,622594997.4358939
139,PRT_2,heat_storage_small,heat,unit,495630449.2854866
139,PRT_1,hydro_reservoir,electricity,kilowatt hour,2148033689.2765665
139,PRT_2,hydro_reservoir,electricity,kilowatt hour,389069877.3834754
139,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2322349468.0740294
139,PRT_2,hydro_run_of_river,electricity,kilowatt hour,350728239.0672495
139,PRT_1,methane_boiler,heat,megajoule,178252672.03811422
139,PRT_2,methane_boiler,heat,megajoule,250414660.1801207
139,PRT_1,methane_storage,methane,unit,2849.8688362378584
139,PRT_2,methane_storage,methane,unit,2855.234283580368
139,PRT_1,open_field_pv,electricity,kilowatt hour,72712726760.81648
139,PRT_1,pumped_hydro,electricity,kilowatt hour,6979394467.140123
139,PRT_2,pumped_hydro,electricity,kilowatt hour,1028958912.8785948
139,PRT_1,roof_mounted_pv,electricity,kilowatt hour,14538056.449602
139,PRT_1,waste_supply,waste,kilowatt hour,1029399170.1670732
139,PRT_2,waste_supply,waste,kilowatt hour,1007484891.7956043
139,PRT_1,wind_offshore,electricity,kilowatt hour,57147594.20237029
139,PRT_1,wind_onshore,electricity,kilowatt hour,80282055213.30954
140,PRT_1,battery,electricity,kilogram,3541885256.7623343
140,PRT_2,battery,electricity,kilogram,5168423309.377983
140,PRT_1,biofuel_boiler,heat,megajoule,592774853.5549883
140,PRT_2,biofuel_boiler,heat,megajoule,809848063.9865919
140,PRT_1,biofuel_supply,biofuel,kilogram,395472277.1293719
140,PRT_2,biofuel_supply,biofuel,kilogram,1422961083.2605772
140,PRT_1,biofuel_to_diesel,diesel,kilogram,149466263.46684662
140,PRT_2,biofuel_to_diesel,diesel,kilogram,141363961.36550394
140,PRT_1,biofuel_to_methane,methane,cubic meter,6553755.729277379
140,PRT_2,biofuel_to_methane,methane,cubic meter,16701950.007527266
140,PRT_1,biofuel_to_methanol,methanol,kilogram,73037247.74415928
140,PRT_2,biofuel_to_methanol,methanol,kilogram,940557474.4135402
140,PRT_1,ccgt,electricity,kilowatt hour,20889674.9187201
140,PRT_2,ccgt,electricity,kilowatt hour,20347298.862692103
140,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,208192551.28784838
140,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,234977447.18325108
140,PRT_1,chp_hydrogen,electricity,kilowatt hour,168454897.7364082
140,PRT_2,chp_hydrogen,electricity,kilowatt hour,172162378.4750153
140,PRT_1,chp_methane_extraction,electricity,kilowatt hour,87219279.27288541
140,PRT_2,chp_methane_extraction,electricity,kilowatt hour,89108455.9454477
140,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,240767256.1056228
140,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,236476898.8660321
140,ESP,el_import,electricity,kilowatt hour,10549460686.66749
140,PRT_1,electrolysis,hydrogen,kg,11877578949.5841
140,PRT_2,electrolysis,hydrogen,kg,8807764.316863302
140,PRT_1,existing_pv,electricity,kilowatt hour,1408203294.592645
140,PRT_1,existing_wind,electricity,kilowatt hour,15623272053.73562
140,PRT_1,heat_storage_big,heat,unit,20528730.033823684
140,PRT_2,heat_storage_big,heat,unit,24118771.802356713
140,PRT_1,heat_storage_small,heat,unit,434962139.3967299
140,PRT_2,heat_storage_small,heat,unit,456212566.0454273
140,PRT_1,hydro_reservoir,electricity,kilowatt hour,2120303643.7512631
140,PRT_2,hydro_reservoir,electricity,kilowatt hour,380649380.7233965
140,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2266517477.8734584
140,PRT_2,hydro_run_of_river,electricity,kilowatt hour,333118622.9027759
140,PRT_1,methane_boiler,heat,megajoule,561750232.4047073
140,PRT_2,methane_boiler,heat,megajoule,674124839.1604455
140,PRT_1,methane_storage,methane,unit,2868.9591971647833
140,PRT_2,methane_storage,methane,unit,2878.0344907702415
140,PRT_1,open_field_pv,electricity,kilowatt hour,71805066551.33672
140,PRT_1,pumped_hydro,electricity,kilowatt hour,6503967317.621932
140,PRT_2,pumped_hydro,electricity,kilowatt hour,1065002953.6728214
140,PRT_1,roof_mounted_pv,electricity,kilowatt hour,898488943.2887049
140,PRT_1,waste_supply,waste,kilowatt hour,1029620822.3903425
140,PRT_2,waste_supply,waste,kilowatt hour,1007706544.018172
140,PRT_1,wind_offshore,electricity,kilowatt hour,901625535.970165
140,PRT_1,wind_onshore,electricity,kilowatt hour,66272408500.5496
141,PRT_1,battery,electricity,kilogram,2750998487.2397666
141,PRT_2,battery,electricity,kilogram,3160933520.4140105
141,PRT_1,biofuel_boiler,heat,megajoule,20439048066.489216
141,PRT_2,biofuel_boiler,heat,megajoule,2119985475.3526664
141,PRT_1,biofuel_supply,biofuel,kilogram,2512082018.8433003
141,PRT_2,biofuel_supply,biofuel,kilogram,1833493107.8020566
141,PRT_1,biofuel_to_diesel,diesel,kilogram,83755684.62828423
141,PRT_2,biofuel_to_diesel,diesel,kilogram,143586424.7544291
141,PRT_1,biofuel_to_methane,methane,cubic meter,129974135.99051219
141,PRT_2,biofuel_to_methane,methane,cubic meter,61448068.0097072
141,PRT_1,biofuel_to_methanol,methanol,kilogram,115178976.42434669
141,PRT_2,biofuel_to_methanol,methanol,kilogram,964903952.0194392
141,PRT_1,ccgt,electricity,kilowatt hour,23433781.433165602
141,PRT_2,ccgt,electricity,kilowatt hour,19070072.1033824
141,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,508752375.3395682
141,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,389201008.22313666
141,PRT_1,chp_hydrogen,electricity,kilowatt hour,330403068.7879664
141,PRT_2,chp_hydrogen,electricity,kilowatt hour,363425277.1647392
141,PRT_1,chp_methane_extraction,electricity,kilowatt hour,276550506.65663
141,PRT_2,chp_methane_extraction,electricity,kilowatt hour,179086432.6880974
141,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,267091689.96443012
141,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,267702672.4378479
141,ESP,el_import,electricity,kilowatt hour,8710142944.377865
141,PRT_1,electrolysis,hydrogen,kg,9398605710.897303
141,PRT_2,electrolysis,hydrogen,kg,2889153.106862196
141,PRT_1,existing_pv,electricity,kilowatt hour,1469457123.5654967
141,PRT_1,existing_wind,electricity,kilowatt hour,15800026899.935179
141,PRT_1,heat_storage_big,heat,unit,24499835.795659434
141,PRT_2,heat_storage_big,heat,unit,24609521.572357718
141,PRT_1,heat_storage_small,heat,unit,476062040.40984744
141,PRT_2,heat_storage_small,heat,unit,677445152.2392538
141,PRT_1,hydro_reservoir,electricity,kilowatt hour,2106087100.8624659
141,PRT_2,hydro_reservoir,electricity,kilowatt hour,379125951.3838672
141,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2348715661.8450403
141,PRT_2,hydro_run_of_river,electricity,kilowatt hour,334908454.0423764
141,PRT_1,methane_boiler,heat,megajoule,1720527909.5362105
141,PRT_2,methane_boiler,heat,megajoule,1075805762.5867262
141,PRT_1,methane_storage,methane,unit,2849.593284899588
141,PRT_2,methane_storage,methane,unit,2915.3497350802313
141,PRT_1,open_field_pv,electricity,kilowatt hour,66856615670.26928
141,PRT_1,pumped_hydro,electricity,kilowatt hour,6967334698.652136
141,PRT_2,pumped_hydro,electricity,kilowatt hour,1108797780.7597854
141,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1035773786.5977781
141,PRT_1,waste_supply,waste,kilowatt hour,1028731398.8934602
141,PRT_2,waste_supply,waste,kilowatt hour,1006817120.5214056
141,PRT_1,wind_offshore,electricity,kilowatt hour,906143453.4790341
141,PRT_1,wind_onshore,electricity,kilowatt hour,58701385090.32642
142,PRT_1,battery,electricity,kilogram,3350356689.674628
142,PRT_2,battery,electricity,kilogram,3999728146.924453
142,PRT_1,biofuel_boiler,heat,megajoule,12360013376.614986
142,PRT_2,biofuel_boiler,heat,megajoule,4883152643.102662
142,PRT_1,biofuel_supply,biofuel,kilogram,2272882669.055825
142,PRT_2,biofuel_supply,biofuel,kilogram,1814983895.9940426
142,PRT_1,biofuel_to_diesel,diesel,kilogram,152054427.95067227
142,PRT_2,biofuel_to_diesel,diesel,kilogram,161812973.91324666
142,PRT_1,biofuel_to_methane,methane,cubic meter,156252028.81614038
142,PRT_2,biofuel_to_methane,methane,cubic meter,30002520.56968077
142,PRT_1,biofuel_to_methanol,methanol,kilogram,106078482.35528964
142,PRT_2,biofuel_to_methanol,methanol,kilogram,946590285.6133559
142,PRT_1,ccgt,electricity,kilowatt hour,47350604.5086078
142,PRT_2,ccgt,electricity,kilowatt hour,47958109.4845729
142,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,1037808058.5819033
142,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,910368869.3022108
142,PRT_1,chp_hydrogen,electricity,kilowatt hour,730330486.1858329
142,PRT_2,chp_hydrogen,electricity,kilowatt hour,804112924.6839269
142,PRT_1,chp_methane_extraction,electricity,kilowatt hour,599357515.6991575
142,PRT_2,chp_methane_extraction,electricity,kilowatt hour,478750007.656062
142,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,333586320.4863483
142,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,338649478.30650973
142,ESP,el_import,electricity,kilowatt hour,6942216993.324364
142,PRT_1,electrolysis,hydrogen,kg,1550973.802061916
142,PRT_2,electrolysis,hydrogen,kg,10881514289.025179
142,PRT_1,existing_pv,electricity,kilowatt hour,1278927476.744153
142,PRT_1,existing_wind,electricity,kilowatt hour,15354938349.507467
142,PRT_1,heat_storage_big,heat,unit,58174041.14928684
142,PRT_2,heat_storage_big,heat,unit,63912877.830751464
142,PRT_1,heat_storage_small,heat,unit,832217001.2523254
142,PRT_2,heat_storage_small,heat,unit,1081638372.9211097
142,PRT_1,hydro_reservoir,electricity,kilowatt hour,1990461940.3687246
142,PRT_2,hydro_reservoir,electricity,kilowatt hour,360372466.4928718
142,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2264292328.396456
142,PRT_2,hydro_run_of_river,electricity,kilowatt hour,278451739.74249846
142,PRT_1,methane_boiler,heat,megajoule,3341515929.374805
142,PRT_2,methane_boiler,heat,megajoule,2572271665.3328943
142,PRT_1,methane_storage,methane,unit,2875.333925523864
142,PRT_2,methane_storage,methane,unit,2914.9953628001263
142,PRT_1,open_field_pv,electricity,kilowatt hour,70921110520.22046
142,PRT_1,pumped_hydro,electricity,kilowatt hour,6549007704.800808
142,PRT_2,pumped_hydro,electricity,kilowatt hour,1221081865.999546
142,PRT_1,roof_mounted_pv,electricity,kilowatt hour,8159514.956799099
142,PRT_1,waste_supply,waste,kilowatt hour,1029416673.216984
142,PRT_2,waste_supply,waste,kilowatt hour,1007502394.8449111
142,PRT_1,wind_offshore,electricity,kilowatt hour,21860905.8542811
142,PRT_1,wind_onshore,electricity,kilowatt hour,65862016254.59702
143,PRT_1,battery,electricity,kilogram,2892692994.2652583
143,PRT_2,battery,electricity,kilogram,3383683723.9240212
143,PRT_1,biofuel_boiler,heat,megajoule,21966827325.1412
143,PRT_2,biofuel_boiler,heat,megajoule,2220116607.9744244
143,PRT_1,biofuel_supply,biofuel,kilogram,2434429527.6304927
143,PRT_2,biofuel_supply,biofuel,kilogram,1829846733.1117241
143,PRT_1,biofuel_to_diesel,diesel,kilogram,103182192.90418324
143,PRT_2,biofuel_to_diesel,diesel,kilogram,144620469.03109476
143,PRT_1,biofuel_to_methane,methane,cubic meter,121321924.90800227
143,PRT_2,biofuel_to_methane,methane,cubic meter,60682615.29426515
143,PRT_1,biofuel_to_methanol,methanol,kilogram,113369965.79865071
143,PRT_2,biofuel_to_methanol,methanol,kilogram,961031887.6151167
143,PRT_1,ccgt,electricity,kilowatt hour,34107354.310089394
143,PRT_2,ccgt,electricity,kilowatt hour,21743448.3374563
143,PRT_1,chp_biofuel_extraction,electricity,kilowatt hour,458400921.0818656
143,PRT_2,chp_biofuel_extraction,electricity,kilowatt hour,341954632.4562751
143,PRT_1,chp_hydrogen,electricity,kilowatt hour,195994677.9380855
143,PRT_2,chp_hydrogen,electricity,kilowatt hour,220012130.7632856
143,PRT_1,chp_methane_extraction,electricity,kilowatt hour,155646729.7314285
143,PRT_2,chp_methane_extraction,electricity,kilowatt hour,99825041.6941322
143,PRT_1,chp_wte_back_pressure,electricity,kilowatt hour,241554070.1765907
143,PRT_2,chp_wte_back_pressure,electricity,kilowatt hour,238154911.3125882
143,ESP,el_import,electricity,kilowatt hour,8575597293.146669
143,PRT_1,electrolysis,hydrogen,kg,9330118044.650812
143,PRT_2,electrolysis,hydrogen,kg,1011597.0055392674
143,PRT_1,existing_pv,electricity,kilowatt hour,1424851972.508223
143,PRT_1,existing_wind,electricity,kilowatt hour,15723628080.55376
143,PRT_1,heat_storage_big,heat,unit,23185823.86815204
143,PRT_2,heat_storage_big,heat,unit,24722940.983366337
143,PRT_1,heat_storage_small,heat,unit,478931212.18696374
143,PRT_2,heat_storage_small,heat,unit,559705348.294229
143,PRT_1,hydro_reservoir,electricity,kilowatt hour,2094159439.8473442
143,PRT_2,hydro_reservoir,electricity,kilowatt hour,375676092.7430457
143,PRT_1,hydro_run_of_river,electricity,kilowatt hour,2346853713.717389
143,PRT_2,hydro_run_of_river,electricity,kilowatt hour,328795139.531391
143,PRT_1,methane_boiler,heat,megajoule,1575122155.875899
143,PRT_2,methane_boiler,heat,megajoule,904374175.3941203
143,PRT_1,methane_storage,methane,unit,2939.3235695086696
143,PRT_2,methane_storage,methane,unit,2917.726312361201
143,PRT_1,open_field_pv,electricity,kilowatt hour,66978550002.025444
143,PRT_1,pumped_hydro,electricity,kilowatt hour,7044629188.001057
143,PRT_2,pumped_hydro,electricity,kilowatt hour,1130185850.2602527
143,PRT_1,roof_mounted_pv,electricity,kilowatt hour,1014878754.9752489
143,PRT_1,waste_supply,waste,kilowatt hour,1029353904.091042
143,PRT_2,waste_supply,waste,kilowatt hour,1007439625.7188851
143,PRT_1,wind_offshore,electricity,kilowatt hour,974268153.235823
143,PRT_1,wind_onshore,electricity,kilowatt hour,58841714626.62387
144,PRT_1,battery,electricity,kilogram,3656502751.86161
144,PRT_2,battery,electricity,kilogram,4373684406.68452
