lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
,,,,biofuel_supply__biofuel___PRT_1,kilogram,1078448411.5150442,4738.697396955789,1047290935.8162094,7687780.458362738,1505994702.5346265
,,,,biofuel_supply__biofuel___PRT_2,kilogram,1839544486.9798305,8082.9500781075,1786398168.6426072,13113296.870731106,2568824083.8338
,,,,biofuel_boiler__heat___PRT_2,megajoule,29618111.59839504,0.592240066357911,551617.285093651,2239.3604818571657,2211484.2372225123
,,,,biofuel_boiler__heat___PRT_1,megajoule,277459173.2516739,5.548039031194616,5167489.337282522,20978.07977486606,20716938.21803481
,,,,methane_boiler__heat___PRT_2,megajoule,18183756.91240404,0.06296310080135946,345.63608135793726,2193.835850165803,300374.70390849095
,,,,methane_boiler__heat___PRT_1,megajoule,47464492.54799304,0.16435061486376237,902.203066906334,5726.5011826088985,784058.7049637254
,,Storage,,,,,289403.01971046266,59448440151.5014,242442673951.58597,1018830563161.8538
,,,Electricity_storage,,,,115472.94470166936,7126636856.276424,100583200857.94669,223222166829.71835
,,,,battery__electricity___PRT_1,kilogram,49010554.10942288,424.270896489595,25796491.657745868,369921981.10833263,818592707.9823252
,,,,battery__electricity___PRT_2,kilogram,13274078878.77434,114910.05250770779,6986753686.425558,100190125279.37573,221708657925.66333
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,4891444636.569931,114.0141585012929,93834763.11716796,19043523.46371173,571559253.657749
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1055697463.5583404,24.607138970672892,20251915.075951613,4110073.99889703,123356942.4149378
,,,Thermal_storage,,nit,805.9170809439646,173930.0750087933,52321803295.224976,141859473093.63928,795608396332.1354
,,,,heat_storage_big__heat___PRT_1,unit,2797874.2144264923,657.4375005092511,263648166.17031118,605496916.0718895,3130086624.688043
,,,,heat_storage_big__heat___PRT_2,unit,4450644.08932174,1045.8012410262897,419391319.1731523,963178135.9889514,4979102156.618095
,,,,heat_storage_small__heat___PRT_2,unit,410978053.1685354,80123.11846128142,19573043224.91302,67691994715.405525,372458540005.83453
,,,,heat_storage_small__heat___PRT_1,unit,387684746.0996847,75581.92122260602,18463687441.39202,63855365468.40731,351348431882.4183
,,,,methane_storage__methane___PRT_2,unit,2888.605908250081,8280.735523698802,6817348131.03851,4382216915.8552885,31922591212.929234
,,,,methane_storage__methane___PRT_1,unit,2874.7660879894097,8241.061059671516,6784685012.537957,4361220941.910307,31769644449.647243
,,Conversions,,,,,11761.33467399087,8872809727.27147,1206693840.191654,27882777955.61064
,,,Conversions,,,,11761.33467399087,8872809727.27147,1206693840.191654,27882777955.61064
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,142247620.53518358,2377.083101662507,664686701.4638481,2921368.469170261,542027381.9976375
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,134141982.45821457,2241.6307459158593,626811130.568377,2754901.322772665,511141257.0181659
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,82558631.33413783,12.071813176153462,3538334.4303049543,255262.06928053213,117537407.95294648
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,103426836.90230235,15.123184969380231,4432713.239645711,319784.2306760828,147247139.70932633
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,972817064.5526782,168.1696153074233,1508758845.5588732,8403041.704096312,5433142429.336497
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,120776369.09508777,20.878453173772364,187314164.02341846,1043247.3929407916,674530946.5694438
,,,,electrolysis__hydrogen___PRT_2,kg,8780681782.359753,6913.16711819468,5866058157.882822,1188724654.539921,20418133582.50565
,,,,electrolysis__hydrogen___PRT_1,kg,16779348.44760129,13.21064159109275,11209680.104179624,2271580.4627963165,39017810.52097428
,,Imports,,,terahour * watt,21.801625530811503,2787.3783454981744,133265653.51795529,53699726.41102056,6051860366.311965
,,,Imports,,hour * terawatt,21.801625530811503,2787.3783454981744,133265653.51795529,53699726.41102056,6051860366.311965
,,,,el_import__electricity___ESP,kilowatt hour,21801625530.8115,2787.3783454981744,133265653.51795529,53699726.41102056,6051860366.311965
