lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
,,,,methane_storage__methane___PRT_1,unit,2889.794072549524,8284.09326807672,6820078062.135528,4384016693.504523,31935603874.278316
,,Conversions,,,,,13315.48014408231,9622045856.368538,1487712165.298528,31432033578.90289
,,,Conversions,,,,13315.48014408231,9622045856.368538,1487712165.298528,31432033578.90289
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,148920021.68386802,2488.5847017043316,695864964.3700436,3058395.04675495,567451977.3449676
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,141745793.44957396,2368.697030264516,662341640.838375,2911056.7381225033,540114954.7503331
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,57568986.41258167,8.417790496159373,2467302.5282187373,177996.33570645866,81960025.4130399
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,28883446.21826527,4.2233642491108885,1237892.210802277,89304.11858602852,41120890.493008405
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,960375473.9687496,166.018049371695,1489461732.635122,8295527.43045679,5363654705.748424
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,31566212.209795546,5.456783434362297,48956545.021828435,272662.50166369794,176295904.31131
,,,,electrolysis__hydrogen___PRT_2,kg,13093796.526510883,9.79288056340329,7955560.075537382,1743275.4203872774,29188310.711497217
,,,,electrolysis__hydrogen___PRT_1,kg,11049958694.461033,8264.28954399873,6713760218.68861,1471163947.7068503,24632246810.13031
,,Imports,,,terahour * watt,10.293118130485949,1315.8235749926523,62656241.14169719,25343335.734395742,2856825138.0642047
,,,Imports,,hour * terawatt,10.293118130485949,1315.8235749926523,62656241.14169719,25343335.734395742,2856825138.0642047
,,,,el_import__electricity___ESP,kilowatt hour,10293118130.485949,1315.8235749926523,62656241.14169719,25343335.734395742,2856825138.0642047
