lvl_0,lvl_1,lvl_2,lvl_3,lvl_4,unit,amount,ozone depletion potential (ODPinfinite) (kg CFC-11-Eq),agricultural land occupation (LOP) (m2*a crop-Eq),surplus ore potential (SOP) (kg Cu-Eq),global warming potential (GWP1000) (kg CO2-Eq)
,,,,pumped_hydro__electricity___PRT_1,kilowatt hour,3743089766.1518016,79.99227397832985,62978561.34277351,14142487.684755865,419152361.15476215
,,,,pumped_hydro__electricity___PRT_2,kilowatt hour,1083502869.7385192,23.15516426999912,18230247.260257278,4093790.6780552506,121330989.78186014
,,,Thermal_storage,,nit,682.1912652180777,149953.05941253682,46662406137.79626,121814250572.86005,684525874959.7198
,,,,heat_storage_big__heat___PRT_1,unit,5809686.163410825,1365.1347667362509,547442901.3050708,1257292142.3755753,6499486301.634713
,,,,heat_storage_big__heat___PRT_2,unit,9848460.448210629,2314.148368613609,928013945.7107186,2131335770.6288512,11017795449.959854
,,,,heat_storage_small__heat___PRT_2,unit,343594074.431301,66985.60372540964,16363207655.411074,56593181311.54003,311388903832.9007
,,,,heat_storage_small__heat___PRT_1,unit,322933347.4788719,62957.678417456096,15379268086.918259,53190164923.18247,292664712714.47565
,,,,methane_storage__methane___PRT_2,unit,2864.6484765689333,8211.974593140763,6760706335.265825,4345866931.300373,31657625580.580807
,,,,methane_storage__methane___PRT_1,unit,2832.047806744523,8118.5195411804725,6683767213.1853075,4296409493.832754,31297351080.168133
,,Conversions,,,,,11260.063156522252,8208664686.604593,1185194944.6364377,26596275024.485786
,,,Conversions,,,,11260.063156522252,8208664686.604593,1185194944.6364377,26596275024.485786
,,,,biofuel_to_diesel__diesel___PRT_1,kilogram,141354417.5850767,2362.1567242234883,660512787.2759953,2903014.557704849,538623452.8118672
,,,,biofuel_to_diesel__diesel___PRT_2,kilogram,136205890.71733177,2276.120309031666,636455047.2802782,2797278.5734522557,519005266.36954814
,,,,biofuel_to_methane__methane___PRT_2,cubic meter,78906602.93769789,11.537787146531866,3381786.862508981,243969.07387873286,112338016.92172605
,,,,biofuel_to_methane__methane___PRT_1,cubic meter,107796053.2516952,15.762025880602916,4619933.732498624,333291.54089177586,153467446.36625668
,,,,biofuel_to_methanol__methanol___PRT_2,kilogram,970269260.6014472,167.7277823406779,1504805712.0474405,8380951.304452333,5418909541.282544
,,,,biofuel_to_methanol__methanol___PRT_1,kilogram,119402890.95983689,20.64084983310386,185183803.75707412,1031373.305719363,666859696.9442743
,,,,electrolysis__hydrogen___PRT_2,kg,8894073891.388178,6399.694048672352,5208477657.884019,1168332364.2636688,19167832082.54916
,,,,electrolysis__hydrogen___PRT_1,kg,8927338.407929244,6.423629393829424,5227957.764777852,1172702.0166695295,19239521.240410917
,,Imports,,,terahour * watt,16.310545799718057,2084.8684686412753,99134721.1741615,40147029.75386539,4526436556.478094
,,,Imports,,hour * terawatt,16.310545799718057,2084.8684686412753,99134721.1741615,40147029.75386539,4526436556.478094
,,,,el_import__electricity___ESP,kilowatt hour,16310545799.718056,2084.8684686412753,99134721.1741615,40147029.75386539,4526436556.478094
