Unnamed: 0,spores,techs,locs,carriers,unit,flow_out_sum,names2,new_vals,Units_new,codes,names_db,units
69,124,pumped_hydro,PRT_1,electricity,twh,6.112379007531752,pumped_hydro_electricity,6112379007.531752,,309ff1f1194f2b5ea34d8c077103b1e3,"electricity production, hydro, pumped storage",kilowatt hour
70,124,pumped_hydro,PRT_2,electricity,twh,0.974183935087236,pumped_hydro_electricity,974183935.087236,,309ff1f1194f2b5ea34d8c077103b1e3,"electricity production, hydro, pumped storage",kilowatt hour
71,124,roof_mounted_pv,PRT_1,electricity,twh,0.389748221473469,roof_mounted_pv_electricity,389748221.473469,,1d7a3591e7a3d033a25e0eaf699bb50b,"electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted",kilowatt hour
72,124,waste_supply,PRT_1,waste,twh,1.0285185192657211,waste_supply_waste,1028518519.2657211,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
73,124,waste_supply,PRT_2,waste,twh,1.0066042408936076,waste_supply_waste,1006604240.8936076,,fd6356e68720aec505c69cdadb3046fc,"electricity, from municipal waste incineration to generic market for electricity, medium voltage",kilowatt hour
74,124,wind_offshore,PRT_1,electricity,twh,0.4454286752023315,wind_offshore_electricity,445428675.2023315,,46839adbc3cf15621ddbbe687eaa6df1,"electricity production, wind, 1-3MW turbine, offshore",kilowatt hour
75,124,wind_onshore,PRT_1,electricity,twh,46.81605245612619,wind_onshore_electricity,46816052456.12619,,81174ec2c20931c1a36f65c654bbd11e,"electricity production, wind, 1-3MW turbine, onshore",kilowatt hour
0,125,battery,PRT_1,electricity,twh,1.4435744660561598,battery_electricity,6005269778.793625,,a2634d3b6d27046ccb1d0af9c0384c64,"market for battery cell, Li-ion, NCA",kilogram
1,125,battery,PRT_2,electricity,twh,5.5527232492466805,battery_electricity,23099328716.86619,,a2634d3b6d27046ccb1d0af9c0384c64,"market for battery cell, Li-ion, NCA",kilogram
2,125,biofuel_boiler,PRT_1,heat,twh,0.0014119929226027,biofuel_boiler_heat,5083174.52136972,,413bc4617794c6e8b07038dbeca64adb,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",megajoule
3,125,biofuel_boiler,PRT_2,heat,twh,0.000591335947897,biofuel_boiler_heat,2128809.4124292,,413bc4617794c6e8b07038dbeca64adb,"heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014",megajoule
4,125,biofuel_supply,PRT_1,biofuel,twh,28.25788249360032,biofuel_supply_biofuel,3221398604.2704363,,f1cc5e0b69dcd3bdb2c6a4d393521a65,"market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade",kilogram
5,125,biofuel_supply,PRT_2,biofuel,twh,16.120922778143647,biofuel_supply_biofuel,1837785196.708376,,f1cc5e0b69dcd3bdb2c6a4d393521a65,"market for ethanol, without water, in 99.7% solution state, from fermentation, vehicle grade",kilogram
6,125,biofuel_to_diesel,PRT_1,diesel,twh,0.0006596171586732,biofuel_to_diesel_diesel,87729.0821035356,,3a6586952eff793738eef72743703e90,market for fatty acid methyl ester,kilogram
